seq_name	length	topology	n_genes	genetic_code	plasmid_score	fdr	n_hallmarks	marker_enrichment	conjugation_genes	amr_genes
k127_7984	607	No terminal repeats	2	11	0.5225	NA	0	0.1959	NA	NA
k127_8187	296	No terminal repeats	1	11	0.5223	NA	0	0.0000	NA	NA
k127_7067	244	No terminal repeats	1	11	0.5214	NA	0	0.6771	NA	NA
k127_7191	682	No terminal repeats	1	11	0.5208	NA	0	0.0000	NA	NA
k127_3355	237	No terminal repeats	1	11	0.5198	NA	0	0.0000	NA	NA
k127_2833	229	No terminal repeats	2	11	0.5193	NA	0	0.8343	NA	NA
k127_6818	670	No terminal repeats	1	11	0.5172	NA	0	0.0000	NA	NA
k127_7739	268	No terminal repeats	1	11	0.5161	NA	0	0.7585	NA	NA
k127_4226	574	No terminal repeats	1	11	0.5158	NA	0	0.0000	NA	NA
k127_451	339	No terminal repeats	1	11	0.5151	NA	0	0.4054	NA	NA
k127_5391	301	No terminal repeats	1	11	0.5127	NA	0	0.4641	NA	NA
k127_7103	1078	No terminal repeats	2	11	0.5117	NA	0	0.0000	NA	NA
k127_7006	900	No terminal repeats	2	11	0.5115	NA	0	0.0000	NA	NA
k127_6438	1175	No terminal repeats	2	11	0.5110	NA	0	0.0000	NA	NA
k127_5077	297	No terminal repeats	1	11	0.5108	NA	0	0.0000	NA	NA
k127_7615	1445	No terminal repeats	2	11	0.5102	NA	0	0.0000	NA	NA
k127_4905	1628	No terminal repeats	3	11	0.5102	NA	0	0.0000	NA	NA
k127_1835	301	No terminal repeats	1	11	0.5101	NA	0	0.0000	NA	NA
k127_6385	418	No terminal repeats	1	11	0.5098	NA	0	0.0000	NA	NA
k127_7388	287	No terminal repeats	2	11	0.5095	NA	0	0.0000	NA	NA
k127_431	1403	No terminal repeats	2	11	0.5091	NA	0	0.0000	NA	NA
k127_9808	5000	No terminal repeats	5	11	0.5091	NA	0	1.7255	NA	NA
k127_3262	489	No terminal repeats	2	11	0.5081	NA	0	0.0000	NA	NA
k127_790	1172	No terminal repeats	2	11	0.5080	NA	0	0.0000	NA	NA
k127_765	945	No terminal repeats	2	11	0.5072	NA	0	0.0000	NA	NA
k127_3143	1217	No terminal repeats	2	11	0.5067	NA	0	0.0000	NA	NA
k127_8939	269	No terminal repeats	1	11	0.5065	NA	0	0.7124	NA	NA
k127_4765	363	No terminal repeats	1	11	0.5065	NA	0	0.6010	NA	NA
k127_4802	342	No terminal repeats	1	11	0.5059	NA	0	0.4542	NA	NA
k127_8600	740	No terminal repeats	1	11	0.5048	NA	0	0.0000	NA	NA
k127_313	296	No terminal repeats	1	11	0.5034	NA	0	0.0000	NA	NA
k127_7829	1698	No terminal repeats	2	11	0.5031	NA	0	0.7079	NA	NA
k127_1101	227	No terminal repeats	1	11	0.5026	NA	0	0.5266	NA	NA
k127_4167	771	No terminal repeats	2	11	0.5024	NA	0	0.5416	NA	NA
k127_2467	3918	No terminal repeats	4	11	0.5021	NA	0	0.0000	NA	NA
k127_5496	377	No terminal repeats	1	11	0.5013	NA	0	0.6926	NA	NA
k127_6577	376	No terminal repeats	1	11	0.5011	NA	0	0.5746	NA	NA
k127_9566	300	No terminal repeats	1	11	0.5001	NA	0	0.0000	NA	NA
k127_1879	227	No terminal repeats	1	11	0.5000	NA	0	0.7206	NA	NA
k127_5809	1162	No terminal repeats	1	11	0.4997	NA	0	0.0000	NA	NA
k127_8157	287	No terminal repeats	2	11	0.4980	NA	0	0.4466	NA	NA
k127_363	1210	No terminal repeats	2	11	0.4971	NA	0	0.0000	NA	NA
k127_9215	4627	No terminal repeats	6	11	0.4962	NA	0	0.9166	NA	NA
k127_7711	290	No terminal repeats	1	11	0.4949	NA	0	0.0000	NA	NA
k127_1606	265	No terminal repeats	1	11	0.4936	NA	0	0.0000	NA	NA
k127_3461	295	No terminal repeats	1	11	0.4906	NA	0	0.0000	NA	NA
k127_7869	3373	No terminal repeats	4	11	0.4900	NA	0	1.1009	NA	NA
k127_7119	300	No terminal repeats	1	11	0.4891	NA	0	0.0000	NA	NA
k127_5846	240	No terminal repeats	1	11	0.4884	NA	0	0.4655	NA	NA
k127_1805	312	No terminal repeats	1	11	0.4882	NA	0	0.0000	NA	NA
k127_8382	879	No terminal repeats	2	11	0.4866	NA	0	0.0000	NA	NA
k127_202	300	No terminal repeats	1	11	0.4860	NA	0	0.0000	NA	NA
k127_4914	329	No terminal repeats	1	11	0.4835	NA	0	1.0911	NA	NA
k127_9904	1156	No terminal repeats	2	11	0.4806	NA	0	0.0000	NA	NA
k127_1454	1121	No terminal repeats	2	11	0.4806	NA	0	0.0000	NA	NA
k127_139	255	No terminal repeats	1	11	0.4800	NA	0	0.3190	NA	NA
k127_8670	1163	No terminal repeats	2	11	0.4800	NA	0	0.0000	NA	NA
k127_3173	354	No terminal repeats	2	11	0.4786	NA	0	0.5019	NA	NA
k127_6203	939	No terminal repeats	3	11	0.4786	NA	0	0.0000	NA	NA
k127_7012	331	No terminal repeats	1	11	0.4783	NA	0	0.0000	NA	NA
k127_9327	1247	No terminal repeats	4	11	0.4780	NA	0	0.3300	NA	NA
k127_6803	247	No terminal repeats	1	11	0.4769	NA	0	0.7771	NA	NA
k127_4978	284	No terminal repeats	1	11	0.4753	NA	0	0.0000	NA	NA
k127_978	369	No terminal repeats	1	11	0.4747	NA	0	0.6285	NA	NA
k127_3868	313	No terminal repeats	1	11	0.4743	NA	0	0.6430	NA	NA
k127_5893	1275	No terminal repeats	2	11	0.4740	NA	0	0.0000	NA	NA
k127_5253	300	No terminal repeats	2	11	0.4723	NA	0	0.0000	NA	NA
k127_268	446	No terminal repeats	1	11	0.4712	NA	0	0.3829	NA	NA
k127_6326	301	No terminal repeats	1	11	0.4707	NA	0	0.0000	NA	NA
k127_3419	255	No terminal repeats	1	11	0.4702	NA	0	0.4528	NA	NA
k127_8585	343	No terminal repeats	1	11	0.4685	NA	0	0.7068	NA	NA
k127_8632	993	No terminal repeats	2	11	0.4684	NA	0	0.0000	NA	NA
k127_103	327	No terminal repeats	1	11	0.4683	NA	0	0.5516	NA	NA
k127_3926	297	No terminal repeats	1	11	0.4679	NA	0	0.0000	NA	NA
k127_3455	673	No terminal repeats	1	11	0.4670	NA	0	0.0000	NA	NA
k127_7055	370	No terminal repeats	1	11	0.4665	NA	0	0.0000	NA	NA
k127_6483	885	No terminal repeats	2	11	0.4657	NA	0	0.0000	NA	NA
k127_7258	1017	No terminal repeats	2	11	0.4653	NA	0	0.0000	NA	NA
k127_3718	836	No terminal repeats	1	11	0.4652	NA	0	0.0000	NA	NA
k127_1195	381	No terminal repeats	1	11	0.4647	NA	0	0.0000	NA	NA
k127_8155	490	No terminal repeats	1	11	0.4630	NA	0	0.5280	NA	NA
k127_3205	1178	No terminal repeats	2	11	0.4628	NA	0	0.0000	NA	NA
k127_3393	541	No terminal repeats	1	11	0.4625	NA	0	0.0000	NA	NA
k127_8658	827	No terminal repeats	1	11	0.4619	NA	0	0.0000	NA	NA
k127_1232	298	No terminal repeats	2	11	0.4615	NA	0	0.0000	NA	NA
k127_4218	1112	No terminal repeats	2	11	0.4610	NA	0	0.0000	NA	NA
k127_9362	298	No terminal repeats	1	11	0.4609	NA	0	0.0000	NA	NA
k127_1686	460	No terminal repeats	2	11	0.4601	NA	0	0.3083	NA	NA
k127_4148	675	No terminal repeats	2	11	0.4595	NA	0	0.0000	NA	NA
k127_9817	823	No terminal repeats	1	11	0.4582	NA	0	0.0000	NA	NA
k127_5097	668	No terminal repeats	2	11	0.4580	NA	0	0.0000	NA	NA
k127_4929	478	No terminal repeats	2	11	0.4573	NA	0	0.3932	NA	NA
k127_439	299	No terminal repeats	1	11	0.4560	NA	0	0.0000	NA	NA
k127_8875	1257	No terminal repeats	2	11	0.4557	NA	0	0.0000	NA	NA
k127_5884	753	No terminal repeats	2	11	0.4551	NA	0	0.0000	NA	NA
k127_1310	299	No terminal repeats	1	11	0.4538	NA	0	0.0000	NA	NA
k127_2606	1216	No terminal repeats	3	11	0.4529	NA	0	0.0000	NA	NA
k127_9356	461	No terminal repeats	1	11	0.4526	NA	0	0.0000	NA	NA
k127_1667	947	No terminal repeats	2	11	0.4523	NA	0	0.0000	NA	NA
k127_9322	291	No terminal repeats	1	11	0.4521	NA	0	0.0000	NA	NA
k127_1533	300	No terminal repeats	1	11	0.4518	NA	0	0.0000	NA	NA
k127_810	361	No terminal repeats	1	11	0.4516	NA	0	0.0000	NA	NA
k127_7872	971	No terminal repeats	2	11	0.4486	NA	0	0.0000	NA	NA
k127_7626	301	No terminal repeats	1	11	0.4482	NA	0	0.0000	NA	NA
k127_1692	354	No terminal repeats	1	11	0.4478	NA	0	0.3974	NA	NA
k127_1759	896	No terminal repeats	2	11	0.4471	NA	0	0.0000	NA	NA
k127_8822	273	No terminal repeats	1	11	0.4461	NA	0	0.0000	NA	NA
k127_6057	719	No terminal repeats	1	11	0.4457	NA	0	0.0000	NA	NA
k127_6442	300	No terminal repeats	1	11	0.4448	NA	0	0.0000	NA	NA
k127_7001	867	No terminal repeats	3	11	0.4446	NA	0	0.0000	NA	NA
k127_2231	1153	No terminal repeats	1	11	0.4434	NA	0	0.0000	NA	NA
k127_6423	674	No terminal repeats	2	11	0.4424	NA	0	0.0000	NA	NA
k127_5575	508	No terminal repeats	2	11	0.4424	NA	0	0.0000	NA	NA
k127_8230	948	No terminal repeats	2	11	0.4422	NA	0	0.0000	NA	NA
k127_7702	299	No terminal repeats	1	11	0.4407	NA	0	0.0000	NA	NA
k127_5997	850	No terminal repeats	1	11	0.4392	NA	0	0.0000	NA	NA
k127_2436	392	No terminal repeats	2	11	0.4389	NA	0	0.0000	NA	NA
k127_185	1262	No terminal repeats	2	11	0.4378	NA	0	0.0000	NA	NA
k127_9467	508	No terminal repeats	1	11	0.4378	NA	0	0.0000	NA	NA
k127_518	342	No terminal repeats	1	11	0.4361	NA	0	0.0000	NA	NA
k127_3381	294	No terminal repeats	1	11	0.4354	NA	0	0.0000	NA	NA
k127_7489	845	No terminal repeats	2	11	0.4344	NA	0	0.0000	NA	NA
k127_4282	463	No terminal repeats	2	11	0.4338	NA	0	0.0000	NA	NA
k127_1199	298	No terminal repeats	1	11	0.4332	NA	0	0.0000	NA	NA
k127_6486	750	No terminal repeats	2	11	0.4317	NA	0	0.0000	NA	NA
k127_7791	1416	No terminal repeats	2	11	0.4310	NA	0	0.0000	NA	NA
k127_9953	290	No terminal repeats	1	11	0.4304	NA	0	0.0000	NA	NA
k127_6585	356	No terminal repeats	2	11	0.4298	NA	0	0.3077	NA	NA
k127_6145	275	No terminal repeats	0	11	0.4296	NA	0	0.0000	NA	NA
k127_1498	300	No terminal repeats	2	11	0.4289	NA	0	0.0000	NA	NA
k127_713	726	No terminal repeats	1	11	0.4274	NA	0	0.0000	NA	NA
k127_1189	301	No terminal repeats	1	11	0.4253	NA	0	0.0000	NA	NA
k127_6162	301	No terminal repeats	2	11	0.4246	NA	0	0.3733	NA	NF000496
k127_100	820	No terminal repeats	2	11	0.4245	NA	0	0.0000	NA	NA
k127_7523	1077	No terminal repeats	2	11	0.4239	NA	0	0.0000	NA	NA
k127_5611	297	No terminal repeats	2	11	0.4239	NA	0	0.0000	NA	NA
k127_6393	1220	No terminal repeats	2	11	0.4237	NA	0	0.0000	NA	NA
k127_6780	295	No terminal repeats	1	11	0.4237	NA	0	0.0000	NA	NA
k127_7389	298	No terminal repeats	2	11	0.4215	NA	0	0.0000	NA	NA
k127_3956	338	No terminal repeats	1	11	0.4212	NA	0	0.0000	NA	NA
k127_2803	299	No terminal repeats	1	11	0.4207	NA	0	0.0000	NA	NA
k127_8633	665	No terminal repeats	1	11	0.4205	NA	0	0.0000	NA	NA
k127_1652	601	DTR	2	11	0.4195	NA	0	0.0000	NA	NA
k127_1567	560	No terminal repeats	2	11	0.4192	NA	0	0.0000	NA	NA
k127_5492	295	No terminal repeats	1	11	0.4191	NA	0	0.0000	NA	NA
k127_2814	606	No terminal repeats	2	11	0.4182	NA	0	0.0000	NA	NA
k127_7101	288	No terminal repeats	1	11	0.4177	NA	0	0.0000	NA	NA
k127_7620	298	No terminal repeats	1	11	0.4174	NA	0	0.0000	NA	NA
k127_2519	626	No terminal repeats	1	11	0.4170	NA	0	0.0000	NA	NA
k127_8666	1161	No terminal repeats	2	11	0.4165	NA	0	0.0000	NA	NA
k127_7355	1029	No terminal repeats	1	11	0.4158	NA	0	0.0000	NA	NA
k127_5622	769	No terminal repeats	1	11	0.4150	NA	0	0.0000	NA	NA
k127_4577	381	No terminal repeats	2	11	0.4139	NA	0	0.0000	NA	NA
k127_1898	374	No terminal repeats	2	11	0.4137	NA	0	0.0000	NA	NA
k127_1888	367	No terminal repeats	1	11	0.4124	NA	0	0.0000	NA	NA
k127_6838	463	No terminal repeats	2	11	0.4112	NA	0	0.0000	NA	NA
k127_5531	301	No terminal repeats	1	11	0.4091	NA	0	0.0000	NA	NA
k127_2181	1380	No terminal repeats	1	11	0.4082	NA	0	0.0000	NA	NA
k127_3071	1573	No terminal repeats	3	11	0.4072	NA	0	0.0000	NA	NA
k127_1170	300	No terminal repeats	1	11	0.4061	NA	0	0.0000	NA	NA
k127_851	286	No terminal repeats	1	11	0.4046	NA	0	0.0000	NA	NA
k127_5636	297	No terminal repeats	1	11	0.4045	NA	0	0.0000	NA	NA
k127_4957	764	No terminal repeats	2	11	0.4039	NA	0	0.0000	NA	NA
k127_6096	977	No terminal repeats	2	11	0.4031	NA	0	0.0000	NA	NA
k127_3017	538	No terminal repeats	1	11	0.4022	NA	0	0.0000	NA	NA
k127_324	494	No terminal repeats	1	11	0.4022	NA	0	0.0000	NA	NA
k127_8698	484	No terminal repeats	1	11	0.4017	NA	0	0.0000	NA	NA
k127_2318	253	No terminal repeats	1	11	0.4012	NA	0	0.0000	NA	NA
k127_4345	564	No terminal repeats	1	11	0.4008	NA	0	0.0000	NA	NA
k127_8219	291	No terminal repeats	1	11	0.3985	NA	0	0.0000	NA	NA
k127_7143	300	No terminal repeats	1	11	0.3979	NA	0	0.0000	NA	NA
k127_2356	481	No terminal repeats	1	11	0.3972	NA	0	0.0000	NA	NA
k127_4414	615	No terminal repeats	2	11	0.3969	NA	0	0.0000	NA	NA
k127_1829	293	No terminal repeats	1	11	0.3966	NA	0	0.0000	NA	NA
k127_747	288	No terminal repeats	1	11	0.3957	NA	0	0.0000	NA	NA
k127_2849	939	No terminal repeats	1	11	0.3947	NA	0	0.0000	NA	NA
k127_1152	948	No terminal repeats	2	11	0.3944	NA	0	0.0000	NA	NA
k127_4530	298	No terminal repeats	2	11	0.3941	NA	0	0.0000	NA	NA
k127_5210	297	No terminal repeats	1	11	0.3937	NA	0	0.0000	NA	NA
k127_6918	294	No terminal repeats	1	11	0.3928	NA	0	0.0000	NA	NA
k127_3749	740	No terminal repeats	2	11	0.3882	NA	0	0.0000	NA	NA
k127_9260	746	No terminal repeats	3	11	0.3881	NA	0	0.0000	NA	NA
k127_7134	743	No terminal repeats	1	11	0.3849	NA	0	0.0000	NA	NA
k127_4602	506	No terminal repeats	2	11	0.3843	NA	0	0.0000	NA	NA
k127_6561	665	No terminal repeats	1	11	0.3832	NA	0	0.0000	NA	NA
k127_9890	645	No terminal repeats	2	11	0.3828	NA	0	0.0000	NA	NA
k127_7653	290	No terminal repeats	2	11	0.3824	NA	0	0.0000	NA	NA
k127_5711	1017	No terminal repeats	2	11	0.3815	NA	0	0.0000	NA	NA
k127_7234	407	No terminal repeats	1	11	0.3810	NA	0	0.0000	NA	NA
k127_7863	851	No terminal repeats	1	11	0.3770	NA	0	0.0000	NA	NA
k127_8947	974	No terminal repeats	1	11	0.3768	NA	0	0.0000	NA	NA
k127_8005	667	No terminal repeats	2	11	0.3747	NA	0	0.0000	NA	NA
k127_3331	452	No terminal repeats	2	11	0.3734	NA	0	0.0000	NA	NA
k127_9150	1071	No terminal repeats	1	11	0.3731	NA	0	0.0000	NA	NA
k127_8181	533	No terminal repeats	1	11	0.3727	NA	0	0.0000	NA	NA
k127_5813	290	No terminal repeats	1	11	0.3726	NA	0	0.0000	NA	NA
k127_329	249	No terminal repeats	2	11	0.3708	NA	0	0.0000	NA	NA
k127_3669	499	No terminal repeats	1	11	0.3700	NA	0	0.0000	NA	NA
k127_2163	814	No terminal repeats	2	11	0.3698	NA	0	0.0000	NA	NA
k127_9832	384	No terminal repeats	0	11	0.3685	NA	0	0.0000	NA	NA
k127_7664	361	No terminal repeats	1	11	0.3681	NA	0	0.0000	NA	NA
k127_2159	300	No terminal repeats	2	11	0.3680	NA	0	0.0000	NA	NA
k127_987	301	No terminal repeats	1	11	0.3669	NA	0	0.0000	NA	NA
k127_9355	295	No terminal repeats	1	11	0.3647	NA	0	0.0000	NA	NA
k127_1093	799	No terminal repeats	1	11	0.3645	NA	0	0.0000	NA	NA
k127_7955	438	No terminal repeats	1	11	0.3601	NA	0	0.0000	NA	NA
k127_6170	325	No terminal repeats	1	11	0.3599	NA	0	0.0000	NA	NA
k127_296	284	No terminal repeats	1	11	0.3598	NA	0	0.0000	NA	NA
k127_8004	299	No terminal repeats	0	11	0.3576	NA	0	0.0000	NA	NA
k127_6947	293	No terminal repeats	1	11	0.3563	NA	0	0.0000	NA	NA
k127_3875	323	No terminal repeats	1	11	0.3551	NA	0	0.0000	NA	NA
k127_3276	300	No terminal repeats	1	11	0.3543	NA	0	0.0000	NA	NA
k127_555	297	No terminal repeats	1	11	0.3537	NA	0	0.0000	NA	NA
k127_7083	441	No terminal repeats	2	11	0.3485	NA	0	0.0000	NA	NA
k127_245	301	No terminal repeats	1	11	0.3481	NA	0	0.0000	NA	NA
k127_3306	492	No terminal repeats	1	11	0.3438	NA	0	0.0000	NA	NA
k127_2587	516	No terminal repeats	1	11	0.3425	NA	0	0.0000	NA	NA
k127_3506	293	No terminal repeats	2	11	0.3380	NA	0	0.0000	NA	NA
