seq_name	length	topology	n_genes	genetic_code	plasmid_score	fdr	n_hallmarks	marker_enrichment	conjugation_genes	amr_genes
k127_13142	538	No terminal repeats	2	11	0.4595	NA	0	0.0000	NA	NA
k127_78096	506	No terminal repeats	1	11	0.4595	NA	0	0.0000	NA	NA
k127_67766	1196	No terminal repeats	2	11	0.4594	NA	0	0.0000	NA	NA
k127_38746	1161	No terminal repeats	2	11	0.4590	NA	0	0.0000	NA	NA
k127_23173	740	No terminal repeats	2	11	0.4589	NA	0	0.0000	NA	NA
k127_84855	518	No terminal repeats	2	11	0.4584	NA	0	0.0000	NA	NA
k127_60653	556	No terminal repeats	1	11	0.4581	NA	0	0.0000	NA	NA
k127_40802	675	No terminal repeats	3	11	0.4579	NA	0	0.0000	NA	NA
k127_27789	261	No terminal repeats	1	11	0.4578	NA	0	0.3163	NA	NA
k127_65535	301	No terminal repeats	1	11	0.4578	NA	0	0.0000	NA	NA
k127_9548	535	No terminal repeats	2	11	0.4577	NA	0	0.0000	NA	NA
k127_42137	967	No terminal repeats	4	11	0.4574	NA	0	0.0000	NA	NA
k127_75591	296	No terminal repeats	1	11	0.4572	NA	0	0.3578	NA	NA
k127_75444	559	No terminal repeats	2	11	0.4570	NA	0	0.0000	NA	NA
k127_77084	859	No terminal repeats	3	11	0.4570	NA	0	0.0000	NA	NA
k127_24344	547	No terminal repeats	1	11	0.4561	NA	0	0.0000	NA	NA
k127_60686	301	No terminal repeats	1	11	0.4555	NA	0	0.0000	NA	NA
k127_11586	300	No terminal repeats	1	11	0.4555	NA	0	0.5646	NA	NA
k127_63904	855	No terminal repeats	3	11	0.4551	NA	0	0.0000	NA	NA
k127_66246	500	No terminal repeats	2	11	0.4547	NA	0	0.0000	NA	NA
k127_8543	1488	No terminal repeats	4	11	0.4546	NA	0	0.0000	NA	NA
k127_69237	301	No terminal repeats	1	11	0.4542	NA	0	0.7495	NA	NA
k127_31311	301	No terminal repeats	2	11	0.4541	NA	0	0.8411	NA	NA
k127_74270	566	No terminal repeats	2	11	0.4538	NA	0	0.0000	NA	NA
k127_45800	534	No terminal repeats	1	11	0.4537	NA	0	0.0000	NA	NA
k127_57804	681	No terminal repeats	2	11	0.4535	NA	0	0.0000	NA	NA
k127_52082	461	No terminal repeats	1	11	0.4534	NA	0	0.0000	NA	NA
k127_79226	375	No terminal repeats	2	11	0.4530	NA	0	0.0000	NA	NA
k127_36800	295	No terminal repeats	2	11	0.4529	NA	0	0.0000	NA	NA
k127_6206	458	No terminal repeats	1	11	0.4527	NA	0	0.0000	NA	NA
k127_11454	251	No terminal repeats	1	11	0.4524	NA	0	0.3825	NA	NA
k127_20945	301	No terminal repeats	2	11	0.4522	NA	0	0.0000	NA	NA
k127_81409	791	No terminal repeats	3	11	0.4519	NA	0	0.0000	NA	NA
k127_65406	713	No terminal repeats	3	11	0.4516	NA	0	0.0000	NA	NA
k127_45630	606	No terminal repeats	3	11	0.4516	NA	0	0.0000	NA	NA
k127_7362	606	No terminal repeats	3	11	0.4511	NA	0	0.0000	NA	NA
k127_83301	486	No terminal repeats	2	11	0.4511	NA	0	0.0000	NA	NA
k127_75267	493	No terminal repeats	3	11	0.4510	NA	0	0.0000	NA	NA
k127_79408	1090	No terminal repeats	1	11	0.4505	NA	0	0.0000	NA	NA
k127_29676	577	No terminal repeats	3	11	0.4505	NA	0	0.0000	NA	NA
k127_64993	427	No terminal repeats	2	11	0.4503	NA	0	0.0000	NA	NA
k127_34683	511	No terminal repeats	2	11	0.4501	NA	0	0.0000	NA	NA
k127_22358	299	No terminal repeats	1	11	0.4500	NA	0	0.0000	NA	NA
k127_55209	636	No terminal repeats	1	11	0.4498	NA	0	0.0000	NA	NA
k127_39468	528	No terminal repeats	1	11	0.4492	NA	0	0.0000	NA	NA
k127_39800	475	No terminal repeats	2	11	0.4491	NA	0	0.0000	NA	NA
k127_25645	630	No terminal repeats	2	11	0.4482	NA	0	0.0000	NA	NA
k127_62191	720	No terminal repeats	3	11	0.4480	NA	0	0.0000	NA	NA
k127_52918	459	No terminal repeats	2	11	0.4479	NA	0	0.0000	NA	NA
k127_21724	489	No terminal repeats	2	11	0.4473	NA	0	0.0000	NA	NA
k127_18939	2295	No terminal repeats	6	11	0.4472	NA	0	0.0000	NA	NA
k127_89279	406	No terminal repeats	1	11	0.4471	NA	0	0.0000	NA	NA
k127_78278	440	No terminal repeats	1	11	0.4470	NA	0	0.0000	NA	NA
k127_65934	776	No terminal repeats	3	11	0.4469	NA	0	0.0000	NA	NA
k127_38201	756	No terminal repeats	2	11	0.4467	NA	0	0.0000	NA	NA
k127_61826	347	No terminal repeats	2	11	0.4466	NA	0	0.0000	NA	NA
k127_71792	300	No terminal repeats	1	11	0.4466	NA	0	0.0000	NA	NA
k127_49183	713	No terminal repeats	2	11	0.4465	NA	0	0.0000	NA	NA
k127_74607	571	No terminal repeats	3	11	0.4464	NA	0	0.0000	NA	NA
k127_72601	468	No terminal repeats	2	11	0.4460	NA	0	0.3194	NA	NA
k127_75493	544	No terminal repeats	2	11	0.4460	NA	0	0.0000	NA	NA
k127_72091	300	No terminal repeats	2	11	0.4451	NA	0	0.0000	NA	NA
k127_39948	460	No terminal repeats	1	11	0.4448	NA	0	0.0000	NA	NA
k127_39663	784	No terminal repeats	3	11	0.4447	NA	0	0.0000	NA	NA
k127_48744	366	No terminal repeats	2	11	0.4446	NA	0	0.4942	NA	NA
k127_62594	487	No terminal repeats	2	11	0.4445	NA	0	0.0000	NA	NA
k127_36949	426	No terminal repeats	1	11	0.4441	NA	0	0.0000	NA	NA
k127_48753	300	No terminal repeats	1	11	0.4440	NA	0	0.0000	NA	NA
k127_85109	1187	No terminal repeats	3	11	0.4436	NA	0	0.0000	NA	NA
k127_64073	593	No terminal repeats	3	11	0.4435	NA	0	0.0000	NA	NA
k127_9959	385	No terminal repeats	1	11	0.4434	NA	0	0.0000	NA	NA
k127_86499	509	No terminal repeats	2	11	0.4433	NA	0	0.0000	NA	NA
k127_68673	407	No terminal repeats	1	11	0.4431	NA	0	0.0000	NA	NA
k127_79954	529	No terminal repeats	1	11	0.4431	NA	0	0.0000	NA	NA
k127_29625	722	No terminal repeats	3	11	0.4429	NA	0	0.0000	NA	NA
k127_74394	295	No terminal repeats	1	11	0.4426	NA	0	0.0000	NA	NA
k127_35567	524	No terminal repeats	2	11	0.4425	NA	0	0.0000	NA	NA
k127_20310	406	No terminal repeats	2	11	0.4424	NA	0	0.0000	NA	NA
k127_8725	301	No terminal repeats	1	11	0.4424	NA	0	0.0000	NA	NA
k127_66428	376	No terminal repeats	2	11	0.4423	NA	0	0.0000	NA	NA
k127_8021	622	No terminal repeats	2	11	0.4422	NA	0	0.0000	NA	NA
k127_80360	301	No terminal repeats	1	11	0.4419	NA	0	0.0000	NA	NA
k127_48294	431	No terminal repeats	1	11	0.4415	NA	0	0.0000	NA	NA
k127_21567	583	No terminal repeats	2	11	0.4412	NA	0	0.0000	NA	NA
k127_32174	300	No terminal repeats	1	11	0.4412	NA	0	0.0000	NA	NA
k127_24341	417	No terminal repeats	2	11	0.4412	NA	0	0.0000	NA	NA
k127_12183	301	No terminal repeats	2	11	0.4410	NA	0	0.0000	NA	NA
k127_21839	1420	No terminal repeats	2	11	0.4403	NA	0	0.0000	NA	NA
k127_42241	643	No terminal repeats	2	11	0.4402	NA	0	0.0000	NA	NA
k127_18023	562	No terminal repeats	2	11	0.4401	NA	0	0.0000	NA	NA
k127_11453	911	No terminal repeats	2	11	0.4395	NA	0	0.0000	NA	NA
k127_42228	544	No terminal repeats	2	11	0.4395	NA	0	0.0000	NA	NA
k127_44001	469	No terminal repeats	1	11	0.4395	NA	0	0.0000	NA	NA
k127_37073	273	No terminal repeats	1	11	0.4394	NA	0	0.0000	NA	NA
k127_68359	301	No terminal repeats	1	11	0.4392	NA	0	0.0000	NA	NA
k127_1986	361	No terminal repeats	1	11	0.4390	NA	0	0.0000	NA	NA
k127_69606	387	No terminal repeats	2	11	0.4385	NA	0	0.0000	NA	NA
k127_1197	1065	No terminal repeats	3	11	0.4383	NA	0	0.0000	NA	NA
k127_14970	526	No terminal repeats	2	11	0.4382	NA	0	0.0000	NA	NA
k127_88747	438	No terminal repeats	1	11	0.4379	NA	0	0.0000	NA	NA
k127_65720	538	No terminal repeats	1	11	0.4375	NA	0	0.0000	NA	NA
k127_21359	556	No terminal repeats	2	11	0.4372	NA	0	0.0000	NA	NA
k127_5547	375	No terminal repeats	2	11	0.4371	NA	0	0.0000	NA	NA
k127_23544	564	No terminal repeats	2	11	0.4370	NA	0	0.0000	NA	NA
k127_39128	688	No terminal repeats	3	11	0.4361	NA	0	0.0000	NA	NA
k127_16443	641	No terminal repeats	2	11	0.4359	NA	0	0.0000	NA	NA
k127_19045	350	No terminal repeats	1	11	0.4358	NA	0	0.4236	NA	NA
k127_87691	300	No terminal repeats	2	11	0.4354	NA	0	0.0000	NA	NA
k127_81322	454	No terminal repeats	1	11	0.4353	NA	0	0.0000	NA	NA
k127_66226	519	No terminal repeats	2	11	0.4352	NA	0	0.0000	NA	NA
k127_32040	319	No terminal repeats	1	11	0.4348	NA	0	0.2745	NA	NA
k127_34888	424	No terminal repeats	2	4	0.4347	NA	0	0.0000	NA	NA
k127_38792	545	No terminal repeats	2	11	0.4347	NA	0	0.0000	NA	NA
k127_29432	376	No terminal repeats	1	11	0.4346	NA	0	0.0000	NA	NA
k127_9833	878	No terminal repeats	4	11	0.4345	NA	0	0.0000	NA	NA
k127_32325	1432	No terminal repeats	3	11	0.4342	NA	0	0.0000	NA	NA
k127_88823	488	No terminal repeats	2	11	0.4341	NA	0	0.0000	NA	NA
k127_89043	509	No terminal repeats	2	11	0.4341	NA	0	0.0000	NA	NA
k127_9082	300	No terminal repeats	1	11	0.4339	NA	0	0.0000	NA	NA
k127_13099	442	No terminal repeats	2	11	0.4337	NA	0	0.0000	NA	NA
k127_45771	564	No terminal repeats	1	11	0.4337	NA	0	0.0000	NA	NA
k127_53715	512	No terminal repeats	1	11	0.4337	NA	0	0.0000	NA	NA
k127_20563	483	No terminal repeats	1	11	0.4336	NA	0	0.0000	NA	NA
k127_27545	406	No terminal repeats	1	11	0.4328	NA	0	0.0000	NA	NA
k127_22451	482	No terminal repeats	2	11	0.4327	NA	0	0.0000	NA	NA
k127_13931	917	No terminal repeats	1	4	0.4326	NA	0	0.0000	NA	NA
k127_39550	778	No terminal repeats	2	11	0.4322	NA	0	0.0000	NA	NA
k127_46707	564	No terminal repeats	2	11	0.4321	NA	0	0.0000	NA	NA
k127_64853	624	No terminal repeats	3	11	0.4318	NA	0	0.0000	NA	NA
k127_65126	375	No terminal repeats	1	11	0.4317	NA	0	0.0000	NA	NA
k127_81508	613	No terminal repeats	3	11	0.4314	NA	0	0.0000	NA	NA
k127_76423	436	No terminal repeats	1	11	0.4312	NA	0	0.0000	NA	NA
k127_57561	577	No terminal repeats	2	11	0.4311	NA	0	0.0000	NA	NA
k127_18431	384	No terminal repeats	0	11	0.4311	NA	0	0.0000	NA	NA
k127_46619	454	No terminal repeats	2	11	0.4309	NA	0	0.0000	NA	NA
k127_72414	787	No terminal repeats	1	11	0.4308	NA	0	0.0000	NA	NA
k127_65467	301	No terminal repeats	3	11	0.4305	NA	0	0.0000	NA	NA
k127_32245	603	No terminal repeats	1	11	0.4305	NA	0	0.0000	NA	NA
k127_13141	571	No terminal repeats	1	11	0.4305	NA	0	0.0000	NA	NA
k127_51334	361	No terminal repeats	2	11	0.4298	NA	0	0.0000	NA	NA
k127_72485	451	No terminal repeats	2	11	0.4297	NA	0	0.0000	NA	NA
k127_50789	544	No terminal repeats	1	11	0.4292	NA	0	0.0000	NA	NA
k127_21852	870	No terminal repeats	1	11	0.4291	NA	0	0.0000	NA	NA
k127_42332	694	No terminal repeats	3	11	0.4290	NA	0	0.0000	NA	NA
k127_18804	369	No terminal repeats	1	11	0.4289	NA	0	0.0000	NA	NA
k127_34030	300	No terminal repeats	1	11	0.4289	NA	0	0.0000	NA	NA
k127_28049	402	No terminal repeats	1	11	0.4289	NA	0	0.0000	NA	NA
k127_61660	635	No terminal repeats	2	11	0.4286	NA	0	0.0000	NA	NA
k127_5372	675	No terminal repeats	2	11	0.4285	NA	0	0.0000	NA	NA
k127_16751	526	No terminal repeats	1	11	0.4283	NA	0	0.0000	NA	NA
k127_3583	460	No terminal repeats	1	11	0.4282	NA	0	0.0000	NA	NA
k127_40193	572	No terminal repeats	1	11	0.4282	NA	0	0.0000	NA	NA
k127_40919	470	No terminal repeats	1	11	0.4282	NA	0	0.0000	NA	NA
k127_61591	294	No terminal repeats	1	11	0.4280	NA	0	0.0000	NA	NA
k127_44019	383	No terminal repeats	2	11	0.4276	NA	0	0.0000	NA	NA
k127_17973	428	No terminal repeats	2	11	0.4270	NA	0	0.0000	NA	NA
k127_12469	544	No terminal repeats	1	11	0.4269	NA	0	0.0000	NA	NA
k127_7291	451	No terminal repeats	2	11	0.4267	NA	0	0.0000	NA	NA
k127_63723	301	No terminal repeats	1	11	0.4265	NA	0	0.0000	NA	NA
k127_40025	588	No terminal repeats	3	11	0.4265	NA	0	0.0000	NA	NA
k127_34821	539	No terminal repeats	1	11	0.4264	NA	0	0.0000	NA	NA
k127_34044	567	No terminal repeats	1	11	0.4262	NA	0	0.0000	NA	NA
k127_46194	1018	No terminal repeats	2	11	0.4262	NA	0	0.0000	NA	NA
k127_68546	691	No terminal repeats	2	11	0.4261	NA	0	0.0000	NA	NA
k127_18964	630	No terminal repeats	2	11	0.4260	NA	0	0.0000	NA	NA
k127_85210	945	No terminal repeats	3	11	0.4259	NA	0	0.0000	NA	NA
k127_71899	493	No terminal repeats	1	11	0.4256	NA	0	0.0000	NA	NA
k127_25257	451	No terminal repeats	2	11	0.4256	NA	0	0.0000	NA	NA
k127_45177	484	No terminal repeats	2	11	0.4252	NA	0	0.0000	NA	NA
k127_74085	663	No terminal repeats	2	11	0.4252	NA	0	0.0000	NA	NA
k127_41262	301	No terminal repeats	2	11	0.4251	NA	0	0.0000	NA	NA
k127_62202	300	No terminal repeats	1	11	0.4251	NA	0	0.0000	NA	NA
k127_24968	1153	No terminal repeats	3	11	0.4246	NA	0	0.0000	NA	NA
k127_71448	470	No terminal repeats	1	11	0.4244	NA	0	0.0000	NA	NA
k127_48277	727	No terminal repeats	2	11	0.4243	NA	0	0.0000	NA	NA
k127_50755	468	No terminal repeats	1	11	0.4243	NA	0	0.0000	NA	NA
k127_80819	680	No terminal repeats	1	11	0.4241	NA	0	0.0000	NA	NA
k127_131	301	No terminal repeats	1	11	0.4239	NA	0	0.0000	NA	NA
k127_38210	508	No terminal repeats	2	11	0.4236	NA	0	0.0000	NA	NA
k127_84713	376	No terminal repeats	1	11	0.4234	NA	0	0.0000	NA	NA
k127_18854	656	No terminal repeats	3	11	0.4234	NA	0	0.0000	NA	NA
k127_46943	361	No terminal repeats	1	11	0.4232	NA	0	0.0000	NA	NA
k127_64833	540	No terminal repeats	1	11	0.4230	NA	0	0.0000	NA	NA
k127_28644	1076	No terminal repeats	1	11	0.4229	NA	0	0.0000	NA	NA
k127_24887	526	No terminal repeats	1	11	0.4228	NA	0	0.0000	NA	NA
k127_53949	476	No terminal repeats	2	11	0.4226	NA	0	0.0000	NA	NA
k127_35935	541	No terminal repeats	1	11	0.4226	NA	0	0.0000	NA	NA
k127_88209	284	No terminal repeats	1	11	0.4225	NA	0	0.0000	NA	NA
k127_30659	354	No terminal repeats	2	11	0.4222	NA	0	0.0000	NA	NA
k127_38269	697	No terminal repeats	2	11	0.4220	NA	0	0.0000	NA	NA
k127_87849	855	No terminal repeats	3	11	0.4212	NA	0	0.0000	NA	NA
k127_14128	420	No terminal repeats	2	11	0.4210	NA	0	0.0000	NA	NA
k127_89133	402	No terminal repeats	2	11	0.4207	NA	0	0.0000	NA	NA
k127_30880	594	No terminal repeats	1	11	0.4207	NA	0	0.0000	NA	NA
k127_18502	296	No terminal repeats	2	11	0.4206	NA	0	0.0000	NA	NA
k127_54896	480	No terminal repeats	2	11	0.4206	NA	0	0.0000	NA	NA
k127_42888	301	No terminal repeats	1	11	0.4203	NA	0	0.0000	NA	NA
k127_47906	524	No terminal repeats	2	11	0.4201	NA	0	0.0000	NA	NA
k127_82394	380	No terminal repeats	1	11	0.4201	NA	0	0.0000	NA	NA
k127_36772	378	No terminal repeats	1	11	0.4201	NA	0	0.0000	NA	NA
k127_36682	675	No terminal repeats	2	11	0.4196	NA	0	0.0000	NA	NA
k127_45894	328	No terminal repeats	2	11	0.4190	NA	0	0.0000	NA	NA
k127_52481	300	No terminal repeats	1	11	0.4187	NA	0	0.0000	NA	NA
k127_89720	521	No terminal repeats	1	11	0.4186	NA	0	0.0000	NA	NA
k127_27474	521	No terminal repeats	3	11	0.4185	NA	0	0.0000	NA	NA
k127_41639	412	No terminal repeats	1	11	0.4181	NA	0	0.0000	NA	NA
k127_77271	458	No terminal repeats	2	11	0.4180	NA	0	0.0000	NA	NA
k127_44315	528	No terminal repeats	2	11	0.4179	NA	0	0.0000	NA	NA
k127_57501	300	No terminal repeats	2	11	0.4177	NA	0	0.0000	NA	NA
k127_43318	562	No terminal repeats	2	11	0.4172	NA	0	0.0000	NA	NA
k127_78629	412	No terminal repeats	1	11	0.4172	NA	0	0.0000	NA	NA
k127_52773	698	No terminal repeats	3	11	0.4172	NA	0	0.0000	NA	NA
k127_77450	494	No terminal repeats	2	11	0.4166	NA	0	0.0000	NA	NA
k127_19101	452	No terminal repeats	1	11	0.4166	NA	0	0.0000	NA	NA
k127_44293	511	No terminal repeats	2	11	0.4162	NA	0	0.0000	NA	NA
k127_17426	453	No terminal repeats	2	11	0.4161	NA	0	0.0000	NA	NA
k127_28415	481	No terminal repeats	2	11	0.4160	NA	0	0.0000	NA	NA
k127_21271	484	No terminal repeats	2	11	0.4159	NA	0	0.0000	NA	NA
k127_62471	456	No terminal repeats	1	11	0.4158	NA	0	0.0000	NA	NA
k127_2923	299	No terminal repeats	1	11	0.4156	NA	0	0.0000	NA	NA
k127_59704	452	No terminal repeats	1	11	0.4156	NA	0	0.0000	NA	NA
k127_64711	827	No terminal repeats	2	11	0.4156	NA	0	0.0000	NA	NA
k127_29223	673	No terminal repeats	1	11	0.4155	NA	0	0.0000	NA	NA
k127_16994	422	No terminal repeats	2	11	0.4152	NA	0	0.0000	NA	NA
k127_33362	643	No terminal repeats	2	11	0.4148	NA	0	0.0000	NA	NA
k127_65417	696	No terminal repeats	2	11	0.4148	NA	0	0.0000	NA	NA
k127_36723	299	No terminal repeats	1	11	0.4148	NA	0	0.0000	NA	NA
k127_62757	570	No terminal repeats	2	11	0.4147	NA	0	0.0000	NA	NA
k127_76564	430	No terminal repeats	2	11	0.4147	NA	0	0.0000	NA	NA
k127_1785	990	No terminal repeats	3	11	0.4146	NA	0	0.0000	NA	NA
k127_14194	300	No terminal repeats	1	11	0.4145	NA	0	0.2660	NA	NA
k127_34075	300	No terminal repeats	1	11	0.4143	NA	0	0.0000	NA	NA
k127_2879	564	No terminal repeats	2	11	0.4143	NA	0	0.0000	NA	NA
k127_23516	300	No terminal repeats	1	11	0.4142	NA	0	0.0000	NA	NA
k127_17362	557	No terminal repeats	2	11	0.4141	NA	0	0.0000	NA	NA
k127_44390	450	No terminal repeats	2	11	0.4140	NA	0	0.0000	NA	NA
k127_11945	299	No terminal repeats	1	11	0.4138	NA	0	0.0000	NA	NA
k127_33220	637	No terminal repeats	3	11	0.4137	NA	0	0.0000	NA	NA
k127_25965	1017	No terminal repeats	5	11	0.4133	NA	0	0.0000	NA	NA
k127_35740	558	No terminal repeats	1	11	0.4127	NA	0	0.0000	NA	NA
k127_26980	515	No terminal repeats	2	11	0.4126	NA	0	0.0000	NA	NA
k127_2306	645	No terminal repeats	2	11	0.4115	NA	0	0.0000	NA	NA
k127_277	473	No terminal repeats	1	11	0.4114	NA	0	0.0000	NA	NA
k127_69281	725	No terminal repeats	2	11	0.4113	NA	0	0.0000	NA	NA
k127_61440	508	No terminal repeats	2	11	0.4112	NA	0	0.0000	NA	NA
k127_3274	301	No terminal repeats	2	11	0.4111	NA	0	0.0000	NA	NA
k127_74856	985	No terminal repeats	3	11	0.4110	NA	0	0.0000	NA	NA
k127_19519	297	No terminal repeats	2	11	0.4110	NA	0	0.0000	NA	NA
k127_61534	451	No terminal repeats	2	11	0.4109	NA	0	0.0000	NA	NA
k127_81649	551	No terminal repeats	2	4	0.4108	NA	0	0.0000	NA	NA
k127_25833	297	No terminal repeats	1	11	0.4100	NA	0	0.0000	NA	NA
k127_85760	477	No terminal repeats	2	11	0.4099	NA	0	0.0000	NA	NA
k127_13286	506	No terminal repeats	2	11	0.4098	NA	0	0.0000	NA	NA
k127_62258	276	No terminal repeats	1	11	0.4097	NA	0	0.0000	NA	NA
k127_80906	557	No terminal repeats	1	11	0.4094	NA	0	0.0000	NA	NA
k127_77170	546	No terminal repeats	2	11	0.4093	NA	0	0.0000	NA	NA
k127_45784	307	No terminal repeats	1	11	0.4091	NA	0	0.0000	NA	NA
k127_9797	555	No terminal repeats	2	11	0.4091	NA	0	0.0000	NA	NA
k127_27344	676	No terminal repeats	2	11	0.4090	NA	0	0.0000	NA	NA
k127_87641	685	No terminal repeats	3	11	0.4089	NA	0	0.0000	NA	NA
k127_78024	765	No terminal repeats	1	11	0.4089	NA	0	0.0000	NA	NA
k127_14478	299	No terminal repeats	1	11	0.4086	NA	0	0.0000	NA	NA
k127_26778	301	No terminal repeats	1	11	0.4086	NA	0	0.0000	NA	NA
k127_54820	301	No terminal repeats	2	11	0.4084	NA	0	0.0000	NA	NA
k127_10495	800	No terminal repeats	2	11	0.4082	NA	0	0.0000	NA	NA
k127_48444	403	No terminal repeats	2	11	0.4080	NA	0	0.0000	NA	NA
k127_34440	300	No terminal repeats	1	11	0.4077	NA	0	0.0000	NA	NA
k127_74513	424	No terminal repeats	2	11	0.4077	NA	0	0.0000	NA	NA
k127_54760	737	No terminal repeats	3	11	0.4076	NA	0	0.0000	NA	NA
k127_3239	553	No terminal repeats	2	11	0.4074	NA	0	0.0000	NA	NA
k127_41874	518	No terminal repeats	0	11	0.4073	NA	0	0.0000	NA	NA
k127_73156	715	No terminal repeats	2	11	0.4072	NA	0	0.0000	NA	NA
k127_16633	492	No terminal repeats	2	11	0.4071	NA	0	0.0000	NA	NA
k127_35275	457	No terminal repeats	1	11	0.4068	NA	0	0.0000	NA	NA
k127_14698	291	No terminal repeats	1	11	0.4068	NA	0	0.0000	NA	NA
k127_89211	463	No terminal repeats	2	11	0.4064	NA	0	0.0000	NA	NA
k127_47814	521	No terminal repeats	1	11	0.4064	NA	0	0.0000	NA	NA
k127_27083	494	No terminal repeats	1	11	0.4064	NA	0	0.0000	NA	NA
k127_10717	629	No terminal repeats	2	11	0.4063	NA	0	0.0000	NA	NA
k127_11591	451	No terminal repeats	1	11	0.4063	NA	0	0.0000	NA	NA
k127_73786	482	No terminal repeats	1	11	0.4060	NA	0	0.0000	NA	NA
k127_23868	300	No terminal repeats	2	11	0.4059	NA	0	0.0000	NA	NA
k127_45835	510	No terminal repeats	2	11	0.4058	NA	0	0.0000	NA	NA
k127_32966	759	No terminal repeats	1	11	0.4057	NA	0	0.0000	NA	NA
k127_16523	252	No terminal repeats	1	11	0.4053	NA	0	0.0000	NA	NA
k127_74389	663	No terminal repeats	3	11	0.4053	NA	0	0.0000	NA	NA
k127_74762	300	No terminal repeats	1	11	0.4048	NA	0	0.0000	NA	NA
k127_72031	1052	No terminal repeats	3	11	0.4047	NA	0	0.0000	NA	NA
k127_59811	301	No terminal repeats	1	11	0.4045	NA	0	0.0000	NA	NA
k127_47035	627	No terminal repeats	1	11	0.4045	NA	0	0.0000	NA	NA
k127_81422	488	No terminal repeats	1	11	0.4044	NA	0	0.0000	NA	NA
k127_91089	387	DTR	2	11	0.4044	NA	0	0.0000	NA	NA
k127_88772	461	No terminal repeats	3	11	0.4043	NA	0	0.0000	NA	NA
k127_57566	299	No terminal repeats	1	11	0.4043	NA	0	0.0000	NA	NA
k127_70772	419	No terminal repeats	1	11	0.4041	NA	0	0.0000	NA	NA
k127_13262	553	No terminal repeats	2	11	0.4037	NA	0	0.0000	NA	NA
k127_66505	395	No terminal repeats	2	11	0.4035	NA	0	0.0000	NA	NA
k127_84518	280	No terminal repeats	1	11	0.4034	NA	0	0.0000	NA	NA
k127_6283	560	No terminal repeats	1	11	0.4032	NA	0	0.0000	NA	NA
k127_55167	502	No terminal repeats	2	11	0.4029	NA	0	0.0000	NA	NA
k127_1777	563	No terminal repeats	1	11	0.4028	NA	0	0.0000	NA	NA
k127_63585	301	No terminal repeats	1	11	0.4027	NA	0	0.0000	NA	NA
k127_38214	300	No terminal repeats	1	11	0.4027	NA	0	0.0000	NA	NA
k127_13849	510	No terminal repeats	2	11	0.4027	NA	0	0.0000	NA	NA
k127_32982	567	No terminal repeats	3	11	0.4025	NA	0	0.0000	NA	NA
k127_33358	561	No terminal repeats	2	11	0.4025	NA	0	0.0000	NA	NA
k127_451	300	No terminal repeats	1	11	0.4024	NA	0	0.0000	NA	NA
k127_14809	539	No terminal repeats	1	11	0.4022	NA	0	0.0000	NA	NA
k127_19603	598	No terminal repeats	1	11	0.4022	NA	0	0.0000	NA	NA
k127_69474	549	No terminal repeats	2	11	0.4021	NA	0	0.0000	NA	NA
k127_56277	447	No terminal repeats	2	11	0.4020	NA	0	0.0000	NA	NA
k127_60891	419	No terminal repeats	2	11	0.4016	NA	0	0.0000	NA	NA
k127_73172	301	No terminal repeats	1	11	0.4015	NA	0	0.0000	NA	NA
k127_86065	301	No terminal repeats	2	11	0.4014	NA	0	0.0000	NA	NA
k127_38956	1070	No terminal repeats	1	11	0.4010	NA	0	0.0000	NA	NA
k127_30157	535	No terminal repeats	2	11	0.4010	NA	0	0.0000	NA	NA
k127_78731	528	No terminal repeats	1	11	0.4008	NA	0	0.0000	NA	NA
k127_33180	504	No terminal repeats	2	11	0.4006	NA	0	0.0000	NA	NA
k127_72838	300	No terminal repeats	1	11	0.4002	NA	0	0.0000	NA	NA
k127_60529	591	No terminal repeats	2	11	0.4000	NA	0	0.0000	NA	NA
k127_21661	405	No terminal repeats	1	11	0.4000	NA	0	0.0000	NA	NA
k127_5774	618	No terminal repeats	1	11	0.3998	NA	0	0.0000	NA	NA
k127_29398	779	No terminal repeats	3	11	0.3997	NA	0	0.0000	NA	NA
k127_90480	476	No terminal repeats	2	11	0.3997	NA	0	0.0000	NA	NA
k127_68347	351	No terminal repeats	1	11	0.3997	NA	0	0.0000	NA	NA
k127_73756	300	No terminal repeats	1	11	0.3997	NA	0	0.0000	NA	NA
k127_57649	440	No terminal repeats	2	11	0.3989	NA	0	0.0000	NA	NA
k127_3285	501	No terminal repeats	1	11	0.3988	NA	0	0.0000	NA	NA
k127_54805	300	No terminal repeats	1	11	0.3977	NA	0	0.0000	NA	NA
k127_25491	557	No terminal repeats	1	11	0.3977	NA	0	0.0000	NA	NA
k127_1531	460	No terminal repeats	1	11	0.3977	NA	0	0.0000	NA	NA
k127_69806	469	No terminal repeats	1	11	0.3973	NA	0	0.0000	NA	NA
k127_89344	300	No terminal repeats	1	11	0.3970	NA	0	0.0000	NA	NA
k127_90616	546	No terminal repeats	1	11	0.3968	NA	0	0.0000	NA	NA
k127_61452	859	No terminal repeats	3	11	0.3967	NA	0	0.0000	NA	NA
k127_14154	1216	No terminal repeats	1	11	0.3964	NA	0	0.0000	NA	NA
k127_71644	492	No terminal repeats	1	11	0.3962	NA	0	0.0000	NA	NA
k127_74091	549	No terminal repeats	1	11	0.3957	NA	0	0.0000	NA	NA
k127_68081	381	No terminal repeats	1	11	0.3955	NA	0	0.0000	NA	NA
