seq_name	length	topology	n_genes	genetic_code	plasmid_score	fdr	n_hallmarks	marker_enrichment	conjugation_genes	amr_genes
k127_4871	284	No terminal repeats	1	11	0.4949	NA	0	0.0000	NA	NA
k127_3197	265	No terminal repeats	1	11	0.4942	NA	0	1.0373	NA	NA
k127_6228	7399	No terminal repeats	6	11	0.4940	NA	0	0.6049	NA	NA
k127_8922	321	No terminal repeats	1	11	0.4938	NA	0	0.0000	NA	NA
k127_6334	6425	No terminal repeats	4	11	0.4924	NA	0	0.6913	NA	NA
k127_2654	979	No terminal repeats	2	11	0.4922	NA	0	0.3222	NA	NA
k127_7338	1532	No terminal repeats	3	11	0.4920	NA	0	0.2072	NA	NA
k127_879	301	No terminal repeats	1	11	0.4918	NA	0	0.0000	NA	NA
k127_10277	1459	No terminal repeats	2	11	0.4917	NA	0	0.0000	NA	NA
k127_8514	1248	No terminal repeats	3	11	0.4915	NA	0	0.2027	NA	NA
k127_8948	466	No terminal repeats	1	11	0.4904	NA	0	0.5173	NA	NA
k127_9383	377	No terminal repeats	1	11	0.4903	NA	0	0.8559	NA	NA
k127_4256	7107	No terminal repeats	8	11	0.4901	NA	0	1.9489	NA	NA
k127_8342	296	No terminal repeats	1	11	0.4896	NA	0	0.0000	NA	NA
k127_4796	1954	No terminal repeats	2	11	0.4890	NA	0	0.3559	NA	NF012174
k127_8008	1276	No terminal repeats	1	11	0.4883	NA	0	0.0000	NA	NA
k127_5199	705	No terminal repeats	2	11	0.4883	NA	0	0.1912	NA	NA
k127_8445	764	No terminal repeats	2	11	0.4877	NA	0	0.0000	NA	NA
k127_6672	360	No terminal repeats	2	11	0.4870	NA	0	0.3826	NA	NA
k127_2965	610	No terminal repeats	2	11	0.4853	NA	0	0.1959	NA	NA
k127_6582	2103	No terminal repeats	2	11	0.4848	NA	0	0.0000	NA	NA
k127_8780	479	No terminal repeats	2	11	0.4835	NA	0	0.0000	NA	NA
k127_8686	1170	No terminal repeats	2	11	0.4833	NA	0	0.4206	NA	NA
k127_4774	738	No terminal repeats	2	11	0.4830	NA	0	0.1959	NA	NA
k127_3688	293	No terminal repeats	1	11	0.4819	NA	1	1.0021	T_virB10	NA
k127_202	268	No terminal repeats	1	11	0.4818	NA	0	0.0000	NA	NA
k127_6702	565	No terminal repeats	2	11	0.4815	NA	0	0.0000	NA	NA
k127_5512	349	No terminal repeats	1	11	0.4811	NA	0	0.7114	NA	NA
k127_10709	702	No terminal repeats	1	11	0.4795	NA	0	0.5019	NA	NA
k127_1701	1021	No terminal repeats	2	11	0.4794	NA	0	0.0000	NA	NA
k127_9931	1522	No terminal repeats	2	11	0.4789	NA	0	0.0000	NA	NA
k127_3683	876	No terminal repeats	2	11	0.4782	NA	0	0.0000	NA	NA
k127_6580	299	No terminal repeats	2	11	0.4778	NA	0	0.0000	NA	NA
k127_7620	300	No terminal repeats	2	11	0.4755	NA	0	0.0000	NA	NA
k127_9378	716	No terminal repeats	2	11	0.4754	NA	0	0.0000	NA	NA
k127_1659	237	No terminal repeats	1	11	0.4753	NA	0	0.3190	NA	NA
k127_4075	736	No terminal repeats	2	11	0.4738	NA	0	0.0000	NA	NA
k127_9174	1533	No terminal repeats	3	11	0.4725	NA	0	0.0000	NA	NA
k127_6684	898	No terminal repeats	1	11	0.4713	NA	0	0.0000	NA	NA
k127_5040	301	No terminal repeats	1	11	0.4711	NA	0	0.2870	NA	NA
k127_3611	1361	No terminal repeats	2	11	0.4711	NA	0	0.0000	NA	NA
k127_839	281	No terminal repeats	2	11	0.4706	NA	1	1.2962	T_virB3	NA
k127_6082	713	No terminal repeats	2	11	0.4706	NA	0	0.0000	NA	NA
k127_5163	729	No terminal repeats	2	11	0.4705	NA	0	0.0000	NA	NA
k127_2503	1369	No terminal repeats	2	11	0.4695	NA	0	0.0000	NA	NA
k127_10504	1364	No terminal repeats	2	11	0.4679	NA	0	0.0000	NA	NA
k127_993	301	No terminal repeats	1	11	0.4675	NA	0	0.7208	NA	NA
k127_4941	310	No terminal repeats	1	11	0.4666	NA	0	0.5485	NA	NA
k127_4274	250	No terminal repeats	1	11	0.4633	NA	0	0.3194	NA	NA
k127_8609	727	No terminal repeats	1	11	0.4621	NA	0	0.0000	NA	NA
k127_8303	301	No terminal repeats	1	11	0.4614	NA	0	0.0000	NA	NA
k127_7842	241	No terminal repeats	1	11	0.4613	NA	0	0.0000	NA	NA
k127_10861	1185	No terminal repeats	2	11	0.4602	NA	0	0.2338	NA	NA
k127_753	1286	No terminal repeats	2	11	0.4601	NA	0	0.0000	NA	NA
k127_985	291	No terminal repeats	1	11	0.4583	NA	0	0.0000	NA	NA
k127_6015	295	No terminal repeats	2	11	0.4576	NA	0	0.0000	NA	NA
k127_1463	1419	No terminal repeats	1	11	0.4572	NA	0	0.0000	NA	NA
k127_1653	932	No terminal repeats	2	11	0.4564	NA	0	0.0000	NA	NA
k127_5775	375	No terminal repeats	1	11	0.4559	NA	0	0.0000	NA	NA
k127_1381	246	No terminal repeats	1	11	0.4547	NA	0	0.7428	NA	NA
k127_6008	953	No terminal repeats	2	11	0.4540	NA	0	0.0000	NA	NA
k127_5201	298	No terminal repeats	1	11	0.4520	NA	0	0.0000	NA	NA
k127_6435	453	No terminal repeats	2	11	0.4512	NA	0	0.0000	NA	NA
k127_5156	455	No terminal repeats	2	11	0.4501	NA	0	0.0000	NA	NA
k127_3348	741	No terminal repeats	1	11	0.4476	NA	0	0.0000	NA	NA
k127_5150	1004	No terminal repeats	1	11	0.4472	NA	0	0.0000	NA	NA
k127_1415	1226	No terminal repeats	4	11	0.4438	NA	0	0.0000	NA	NA
k127_4929	337	No terminal repeats	1	11	0.4423	NA	0	0.0000	NA	NA
k127_9248	779	No terminal repeats	2	11	0.4418	NA	0	0.0000	NA	NA
k127_7397	697	No terminal repeats	1	11	0.4408	NA	0	0.0000	NA	NA
k127_2547	357	No terminal repeats	1	11	0.4399	NA	0	0.0000	NA	NA
k127_7757	762	No terminal repeats	2	11	0.4374	NA	0	0.0000	NA	NA
k127_1758	1294	No terminal repeats	1	11	0.4362	NA	0	0.0000	NA	NA
k127_927	480	No terminal repeats	1	11	0.4362	NA	0	0.0000	NA	NA
k127_1314	577	No terminal repeats	2	11	0.4354	NA	0	0.0000	NA	NA
k127_3665	280	No terminal repeats	1	11	0.4347	NA	0	0.0000	NA	NA
k127_7488	789	No terminal repeats	1	11	0.4327	NA	0	0.0000	NA	NA
k127_761	970	No terminal repeats	2	11	0.4326	NA	0	0.0000	NA	NA
k127_7021	633	No terminal repeats	2	11	0.4310	NA	0	0.0000	NA	NA
k127_9032	243	No terminal repeats	2	11	0.4300	NA	0	0.3545	NA	NA
k127_5251	298	No terminal repeats	1	11	0.4271	NA	0	0.0000	NA	NA
k127_3560	294	No terminal repeats	1	11	0.4244	NA	0	0.0000	NA	NA
k127_3978	943	No terminal repeats	2	11	0.4233	NA	0	0.0000	NA	NA
k127_82	1025	No terminal repeats	2	11	0.4222	NA	0	0.0000	NA	NA
k127_2047	462	No terminal repeats	1	11	0.4221	NA	0	0.0000	NA	NA
k127_3685	2247	No terminal repeats	2	11	0.4210	NA	0	0.0000	NA	NA
k127_7223	543	No terminal repeats	1	11	0.4201	NA	0	0.0000	NA	NA
k127_2147	301	No terminal repeats	1	11	0.4201	NA	0	0.0000	NA	NA
k127_8169	1404	No terminal repeats	2	11	0.4196	NA	0	0.0000	NA	NA
k127_6651	1536	No terminal repeats	3	11	0.4188	NA	0	0.0000	NA	NA
k127_6824	614	No terminal repeats	1	11	0.4132	NA	0	0.0000	NA	NA
k127_5531	410	No terminal repeats	2	11	0.4130	NA	0	0.0000	NA	NA
k127_3206	668	No terminal repeats	1	11	0.4129	NA	0	0.0000	NA	NA
k127_435	543	No terminal repeats	2	11	0.4125	NA	0	0.0000	NA	NA
k127_860	1099	No terminal repeats	1	11	0.4121	NA	0	0.0000	NA	NA
k127_4689	445	No terminal repeats	1	11	0.4108	NA	0	0.0000	NA	NA
k127_8152	662	No terminal repeats	1	11	0.4102	NA	0	0.0000	NA	NA
k127_4749	799	No terminal repeats	2	11	0.4090	NA	0	0.0000	NA	NA
k127_9023	730	No terminal repeats	1	11	0.4082	NA	0	0.0000	NA	NA
k127_7745	462	No terminal repeats	2	11	0.4077	NA	0	0.0000	NA	NA
k127_6844	365	No terminal repeats	1	11	0.4064	NA	0	0.0000	NA	NA
k127_5155	833	No terminal repeats	1	11	0.4058	NA	0	0.0000	NA	NA
k127_8105	461	No terminal repeats	1	11	0.4057	NA	0	0.0000	NA	NA
k127_10182	1469	No terminal repeats	2	11	0.4057	NA	0	0.0000	NA	NA
k127_694	449	No terminal repeats	1	11	0.4055	NA	0	0.0000	NA	NA
k127_3173	451	No terminal repeats	1	11	0.4042	NA	0	0.0000	NA	NA
k127_5485	1082	No terminal repeats	2	11	0.4038	NA	0	0.0000	NA	NA
k127_733	300	No terminal repeats	1	11	0.4036	NA	0	0.0000	NA	NA
k127_8031	518	No terminal repeats	1	11	0.4032	NA	0	0.0000	NA	NA
k127_10897	299	No terminal repeats	1	11	0.4026	NA	0	0.0000	NA	NA
k127_8475	481	No terminal repeats	1	11	0.4022	NA	0	0.0000	NA	NA
k127_6561	300	No terminal repeats	1	11	0.4022	NA	0	0.0000	NA	NA
k127_5657	769	No terminal repeats	2	11	0.4016	NA	0	0.0000	NA	NA
k127_6325	333	No terminal repeats	2	11	0.4005	NA	0	0.0000	NA	NA
k127_7076	747	No terminal repeats	1	11	0.3992	NA	0	0.0000	NA	NA
k127_4447	374	No terminal repeats	1	11	0.3987	NA	0	0.0000	NA	NA
k127_10394	540	No terminal repeats	1	11	0.3980	NA	0	0.0000	NA	NA
k127_5432	457	No terminal repeats	2	11	0.3973	NA	0	0.0000	NA	NA
k127_556	245	No terminal repeats	1	15	0.3972	NA	0	0.0000	NA	NA
k127_6131	1244	No terminal repeats	2	11	0.3962	NA	0	0.0000	NA	NA
k127_11173	409	No terminal repeats	1	11	0.3949	NA	0	0.0000	NA	NA
k127_10921	295	No terminal repeats	1	11	0.3943	NA	0	0.0000	NA	NA
k127_7537	300	No terminal repeats	1	11	0.3942	NA	0	0.0000	NA	NA
k127_7404	666	No terminal repeats	1	11	0.3922	NA	0	0.0000	NA	NA
k127_9192	874	No terminal repeats	2	11	0.3910	NA	0	0.0000	NA	NA
k127_8919	863	No terminal repeats	2	11	0.3902	NA	0	0.0000	NA	NA
k127_5215	297	No terminal repeats	2	11	0.3883	NA	0	0.0000	NA	NA
k127_7669	365	No terminal repeats	1	11	0.3882	NA	0	0.0000	NA	NA
k127_344	345	No terminal repeats	1	11	0.3877	NA	0	0.0000	NA	NA
k127_7348	453	No terminal repeats	1	11	0.3875	NA	0	0.0000	NA	NA
k127_10008	300	No terminal repeats	2	11	0.3873	NA	0	0.0000	NA	NA
k127_921	479	No terminal repeats	1	11	0.3864	NA	0	0.0000	NA	NA
k127_842	294	No terminal repeats	1	11	0.3860	NA	0	0.0000	NA	NA
k127_1603	301	No terminal repeats	1	11	0.3849	NA	0	0.0000	NA	NA
k127_865	824	No terminal repeats	1	11	0.3846	NA	0	0.0000	NA	NA
k127_2614	418	No terminal repeats	1	11	0.3846	NA	0	0.0000	NA	NA
k127_1602	391	No terminal repeats	1	11	0.3845	NA	0	0.0000	NA	NA
k127_6742	326	No terminal repeats	2	11	0.3840	NA	0	0.0000	NA	NA
k127_3558	352	No terminal repeats	1	11	0.3836	NA	0	0.0000	NA	NA
k127_6968	679	No terminal repeats	3	11	0.3819	NA	0	0.0000	NA	NA
k127_5526	286	No terminal repeats	1	11	0.3787	NA	0	0.0000	NA	NA
k127_4669	367	No terminal repeats	1	11	0.3778	NA	0	0.0000	NA	NA
k127_1111	329	No terminal repeats	1	11	0.3776	NA	0	0.0000	NA	NA
k127_1125	299	No terminal repeats	1	11	0.3770	NA	0	0.0000	NA	NA
k127_84	385	No terminal repeats	2	11	0.3768	NA	0	0.0000	NA	NA
k127_3993	1507	No terminal repeats	1	11	0.3760	NA	0	0.0000	NA	NA
k127_8752	555	No terminal repeats	1	11	0.3740	NA	0	0.0000	NA	NA
k127_4633	444	No terminal repeats	1	11	0.3734	NA	0	0.0000	NA	NA
k127_6815	568	No terminal repeats	1	11	0.3728	NA	0	0.0000	NA	NA
k127_5266	420	No terminal repeats	2	11	0.3719	NA	0	0.0000	NA	NA
k127_6542	468	No terminal repeats	1	11	0.3712	NA	0	0.0000	NA	NA
k127_2997	368	No terminal repeats	1	11	0.3700	NA	0	0.0000	NA	NA
k127_7991	1024	No terminal repeats	1	11	0.3692	NA	0	0.0000	NA	NA
k127_4935	1006	No terminal repeats	2	11	0.3685	NA	0	0.0000	NA	NA
k127_5907	343	No terminal repeats	1	11	0.3680	NA	0	0.0000	NA	NA
k127_4589	298	No terminal repeats	1	11	0.3661	NA	0	0.0000	NA	NA
k127_3041	648	No terminal repeats	1	11	0.3658	NA	0	0.0000	NA	NA
k127_2611	300	No terminal repeats	1	11	0.3654	NA	0	0.0000	NA	NA
k127_10530	552	No terminal repeats	1	15	0.3651	NA	0	0.0000	NA	NA
k127_8003	404	No terminal repeats	1	11	0.3644	NA	0	0.0000	NA	NA
k127_1551	392	No terminal repeats	1	11	0.3625	NA	0	0.0000	NA	NA
k127_4192	687	No terminal repeats	2	11	0.3616	NA	0	0.0000	NA	NA
k127_6134	536	No terminal repeats	2	11	0.3609	NA	0	0.0000	NA	NA
k127_3576	294	No terminal repeats	2	11	0.3602	NA	0	0.0000	NA	NA
k127_5948	1655	No terminal repeats	2	11	0.3583	NA	0	0.0000	NA	NA
k127_9456	473	No terminal repeats	1	11	0.3570	NA	0	0.0000	NA	NA
k127_6371	423	No terminal repeats	1	11	0.3565	NA	0	0.0000	NA	NA
k127_423	477	No terminal repeats	1	11	0.3557	NA	0	0.0000	NA	NA
k127_9037	604	No terminal repeats	1	11	0.3529	NA	0	0.0000	NA	NA
k127_10310	525	No terminal repeats	1	11	0.3528	NA	0	0.0000	NA	NA
k127_8392	301	No terminal repeats	1	11	0.3525	NA	0	0.0000	NA	NA
k127_8984	393	No terminal repeats	1	11	0.3449	NA	0	0.0000	NA	NA
k127_3123	463	No terminal repeats	2	11	0.3440	NA	0	0.0000	NA	NA
k127_4428	231	No terminal repeats	1	11	0.3431	NA	0	0.0000	NA	NA
k127_1695	635	No terminal repeats	1	11	0.3408	NA	0	0.0000	NA	NA
k127_396	293	No terminal repeats	1	15	0.3365	NA	0	0.0000	NA	NA
k127_2381	301	No terminal repeats	1	11	0.3345	NA	0	0.0000	NA	NA
