seq_name	length	topology	coordinates	n_genes	genetic_code	virus_score	fdr	n_hallmarks	marker_enrichment	taxonomy
k127_7489	251	No terminal repeats	NA	1	11	0.6896	NA	0	0.0000	Unclassified
k127_10986	313	No terminal repeats	NA	1	11	0.6895	NA	0	0.0000	Unclassified
k127_2470	363	No terminal repeats	NA	1	11	0.6894	NA	0	0.0000	Unclassified
k127_7325	229	No terminal repeats	NA	1	11	0.6892	NA	0	0.0000	Unclassified
k127_1027	301	No terminal repeats	NA	2	4	0.6891	NA	0	0.0000	Unclassified
k127_4914	254	No terminal repeats	NA	2	11	0.6890	NA	0	0.0000	Unclassified
k127_7947	362	No terminal repeats	NA	1	11	0.6889	NA	0	0.0000	Unclassified
k127_294	348	No terminal repeats	NA	1	11	0.6888	NA	0	0.0000	Unclassified
k127_875	432	No terminal repeats	NA	1	11	0.6886	NA	0	0.0000	Unclassified
k127_5084	227	No terminal repeats	NA	1	11	0.6885	NA	0	0.0000	Unclassified
k127_266	232	No terminal repeats	NA	1	11	0.6883	NA	0	0.0000	Unclassified
k127_7359	349	No terminal repeats	NA	1	11	0.6883	NA	0	0.0000	Unclassified
k127_6627	256	No terminal repeats	NA	1	11	0.6882	NA	0	0.0000	Unclassified
k127_9526	267	No terminal repeats	NA	1	11	0.6875	NA	0	0.0000	Unclassified
k127_8895	255	No terminal repeats	NA	1	11	0.6873	NA	0	0.0000	Unclassified
k127_8832	253	No terminal repeats	NA	2	11	0.6873	NA	0	0.0000	Unclassified
k127_10059	293	No terminal repeats	NA	2	11	0.6872	NA	0	0.0000	Unclassified
k127_2052	261	No terminal repeats	NA	1	11	0.6871	NA	0	0.0000	Unclassified
k127_3504	291	No terminal repeats	NA	1	11	0.6870	NA	0	0.0000	Unclassified
k127_10432	255	No terminal repeats	NA	1	11	0.6868	NA	0	0.0000	Unclassified
k127_9738	234	No terminal repeats	NA	1	11	0.6868	NA	0	0.0000	Unclassified
k127_10538	230	No terminal repeats	NA	1	11	0.6867	NA	0	0.0000	Unclassified
k127_4582	258	No terminal repeats	NA	1	11	0.6867	NA	1	1.2753	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_7660	260	No terminal repeats	NA	1	11	0.6866	NA	0	0.0000	Unclassified
k127_10343	340	No terminal repeats	NA	1	11	0.6865	NA	0	0.0000	Unclassified
k127_2445	288	No terminal repeats	NA	2	11	0.6865	NA	0	0.0000	Unclassified
k127_7740	244	No terminal repeats	NA	1	11	0.6864	NA	0	0.0000	Unclassified
k127_5631	250	No terminal repeats	NA	1	11	0.6864	NA	0	0.0000	Unclassified
k127_1668	296	No terminal repeats	NA	1	11	0.6864	NA	0	0.0000	Unclassified
k127_7532	263	No terminal repeats	NA	1	11	0.6864	NA	0	0.0000	Unclassified
k127_5026	301	No terminal repeats	NA	1	11	0.6862	NA	0	0.0000	Unclassified
k127_5304	308	No terminal repeats	NA	1	11	0.6861	NA	0	0.0000	Unclassified
k127_8274	439	No terminal repeats	NA	1	11	0.6861	NA	0	0.0000	Unclassified
k127_3165	235	No terminal repeats	NA	1	11	0.6861	NA	0	0.0000	Unclassified
k127_2039	414	No terminal repeats	NA	2	11	0.6859	NA	0	0.0000	Unclassified
k127_4866	231	No terminal repeats	NA	1	11	0.6859	NA	0	0.0000	Unclassified
k127_8775	242	No terminal repeats	NA	1	11	0.6859	NA	0	0.0000	Unclassified
k127_3885	458	No terminal repeats	NA	1	11	0.6857	NA	0	0.0000	Unclassified
k127_10188	488	No terminal repeats	NA	1	11	0.6856	NA	0	0.0000	Unclassified
k127_187	258	No terminal repeats	NA	1	11	0.6853	NA	0	0.0000	Unclassified
k127_5607	237	No terminal repeats	NA	1	11	0.6853	NA	0	0.0000	Unclassified
k127_518	301	No terminal repeats	NA	1	11	0.6852	NA	0	0.0000	Unclassified
k127_11100	434	No terminal repeats	NA	1	11	0.6851	NA	0	0.0000	Unclassified
k127_10615	270	No terminal repeats	NA	1	11	0.6850	NA	0	0.0000	Unclassified
k127_2528	339	No terminal repeats	NA	1	11	0.6850	NA	0	0.0000	Unclassified
k127_2159	295	No terminal repeats	NA	1	11	0.6850	NA	0	0.0000	Unclassified
k127_8553	258	No terminal repeats	NA	1	11	0.6850	NA	0	0.0000	Unclassified
k127_3639	270	No terminal repeats	NA	1	11	0.6849	NA	0	0.0000	Unclassified
k127_609	350	No terminal repeats	NA	2	11	0.6847	NA	0	0.0000	Unclassified
k127_6822	168	No terminal repeats	NA	1	11	0.6846	NA	0	0.0000	Unclassified
k127_6273	288	No terminal repeats	NA	1	11	0.6845	NA	0	0.0000	Unclassified
k127_6309	264	No terminal repeats	NA	1	11	0.6844	NA	0	0.0000	Unclassified
k127_10568	363	No terminal repeats	NA	1	11	0.6843	NA	0	0.0000	Unclassified
k127_3319	235	No terminal repeats	NA	1	11	0.6842	NA	0	0.0000	Unclassified
k127_5688	314	No terminal repeats	NA	1	11	0.6841	NA	0	0.0000	Unclassified
k127_6667	234	No terminal repeats	NA	1	11	0.6840	NA	0	0.0000	Unclassified
k127_4406	447	No terminal repeats	NA	1	11	0.6838	NA	1	1.4833	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_3484	365	No terminal repeats	NA	1	11	0.6837	NA	0	0.0000	Unclassified
k127_1247	261	No terminal repeats	NA	1	11	0.6836	NA	0	0.0000	Unclassified
k127_6866	339	No terminal repeats	NA	1	11	0.6834	NA	0	0.0000	Unclassified
k127_8344	280	No terminal repeats	NA	1	11	0.6830	NA	0	0.0000	Unclassified
k127_3901	298	No terminal repeats	NA	1	11	0.6827	NA	0	0.0000	Unclassified
k127_6616	344	No terminal repeats	NA	1	11	0.6827	NA	0	0.0000	Unclassified
k127_10705	280	No terminal repeats	NA	1	11	0.6822	NA	0	0.0000	Unclassified
k127_9195	263	No terminal repeats	NA	1	11	0.6820	NA	0	0.0000	Unclassified
k127_3588	230	No terminal repeats	NA	1	11	0.6819	NA	0	0.0000	Unclassified
k127_8381	262	No terminal repeats	NA	1	11	0.6817	NA	0	0.0000	Unclassified
k127_8677	762	No terminal repeats	NA	2	11	0.6815	NA	0	0.0000	Unclassified
k127_3344	237	No terminal repeats	NA	1	11	0.6815	NA	0	0.0000	Unclassified
k127_8177	259	No terminal repeats	NA	1	11	0.6814	NA	0	0.0000	Unclassified
k127_6345	265	No terminal repeats	NA	1	11	0.6811	NA	0	0.0000	Unclassified
k127_352	363	No terminal repeats	NA	1	11	0.6811	NA	0	0.4150	Unclassified
k127_4841	312	No terminal repeats	NA	1	11	0.6807	NA	0	0.0000	Unclassified
k127_6595	226	No terminal repeats	NA	1	11	0.6807	NA	0	0.0000	Unclassified
k127_10400	248	No terminal repeats	NA	1	11	0.6806	NA	0	0.0000	Unclassified
k127_3436	242	No terminal repeats	NA	1	11	0.6805	NA	0	0.0000	Unclassified
k127_3371	300	No terminal repeats	NA	1	11	0.6804	NA	0	0.0000	Unclassified
k127_9614	569	No terminal repeats	NA	1	11	0.6803	NA	0	0.0000	Unclassified
k127_2303	236	No terminal repeats	NA	1	11	0.6802	NA	0	0.0000	Unclassified
k127_9766	284	No terminal repeats	NA	1	11	0.6801	NA	0	0.0000	Unclassified
k127_5211	278	No terminal repeats	NA	1	4	0.6799	NA	0	0.0000	Unclassified
k127_10221	285	No terminal repeats	NA	1	11	0.6795	NA	0	0.0000	Unclassified
k127_2517	327	No terminal repeats	NA	1	11	0.6795	NA	0	0.0000	Unclassified
k127_9476	229	No terminal repeats	NA	1	11	0.6793	NA	0	0.0000	Unclassified
k127_9077	293	No terminal repeats	NA	1	11	0.6793	NA	0	0.0000	Unclassified
k127_6458	268	No terminal repeats	NA	1	11	0.6792	NA	0	0.0000	Unclassified
k127_10448	292	No terminal repeats	NA	1	11	0.6791	NA	0	0.0000	Unclassified
k127_6856	297	No terminal repeats	NA	1	11	0.6791	NA	0	0.0000	Unclassified
k127_2240	354	No terminal repeats	NA	1	11	0.6789	NA	0	0.0000	Unclassified
k127_690	301	No terminal repeats	NA	1	11	0.6789	NA	0	0.0000	Unclassified
k127_8574	229	No terminal repeats	NA	1	11	0.6788	NA	0	0.0000	Unclassified
k127_6491	303	No terminal repeats	NA	1	11	0.6787	NA	0	0.0000	Unclassified
k127_5728	392	No terminal repeats	NA	1	11	0.6787	NA	0	0.0000	Unclassified
k127_3149	255	No terminal repeats	NA	1	11	0.6786	NA	0	0.0000	Unclassified
k127_3322	301	No terminal repeats	NA	1	11	0.6786	NA	0	0.0000	Unclassified
k127_3330	302	No terminal repeats	NA	1	11	0.6785	NA	0	0.0000	Unclassified
k127_2850	260	No terminal repeats	NA	1	11	0.6784	NA	0	0.0000	Unclassified
k127_7795	356	No terminal repeats	NA	1	11	0.6784	NA	0	0.0000	Unclassified
k127_9079	851	No terminal repeats	NA	2	11	0.6783	NA	0	1.4809	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_3162	230	No terminal repeats	NA	1	11	0.6782	NA	0	0.0000	Unclassified
k127_6411	444	No terminal repeats	NA	1	11	0.6781	NA	0	0.0000	Unclassified
k127_4043	295	No terminal repeats	NA	1	11	0.6780	NA	0	0.0000	Unclassified
k127_4688	241	No terminal repeats	NA	1	11	0.6780	NA	0	0.0000	Unclassified
k127_7530	347	No terminal repeats	NA	1	11	0.6777	NA	0	0.0000	Unclassified
k127_1063	240	No terminal repeats	NA	1	11	0.6777	NA	0	0.0000	Unclassified
k127_6180	278	No terminal repeats	NA	1	11	0.6776	NA	0	0.0000	Unclassified
k127_9247	336	No terminal repeats	NA	1	11	0.6776	NA	0	0.0000	Unclassified
k127_6155	227	No terminal repeats	NA	1	11	0.6776	NA	0	0.0000	Unclassified
k127_8494	283	No terminal repeats	NA	1	11	0.6776	NA	0	1.7033	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_6541	251	No terminal repeats	NA	1	11	0.6775	NA	0	0.0000	Unclassified
k127_66	245	No terminal repeats	NA	1	11	0.6775	NA	0	0.0000	Unclassified
k127_1821	276	No terminal repeats	NA	1	11	0.6775	NA	0	0.0000	Unclassified
k127_1919	299	No terminal repeats	NA	1	11	0.6775	NA	0	0.0000	Unclassified
k127_3848	229	No terminal repeats	NA	1	11	0.6772	NA	0	0.0000	Unclassified
k127_2306	259	No terminal repeats	NA	1	11	0.6769	NA	0	0.0000	Unclassified
k127_6434	291	No terminal repeats	NA	1	11	0.6768	NA	0	0.0000	Unclassified
k127_8127	296	No terminal repeats	NA	1	11	0.6768	NA	0	0.0000	Unclassified
k127_4930	296	No terminal repeats	NA	1	11	0.6766	NA	0	0.0000	Unclassified
k127_4298	336	No terminal repeats	NA	1	11	0.6765	NA	0	0.0000	Unclassified
k127_6163	262	No terminal repeats	NA	1	11	0.6762	NA	0	0.0000	Unclassified
k127_8443	277	No terminal repeats	NA	1	11	0.6756	NA	0	0.0000	Unclassified
k127_1569	271	No terminal repeats	NA	1	11	0.6752	NA	0	0.0000	Unclassified
k127_1353	300	No terminal repeats	NA	1	11	0.6751	NA	0	0.0000	Unclassified
k127_160	332	No terminal repeats	NA	1	11	0.6751	NA	0	0.0000	Unclassified
k127_955	274	No terminal repeats	NA	1	11	0.6750	NA	0	0.0000	Unclassified
k127_3233	299	No terminal repeats	NA	1	11	0.6747	NA	0	0.0000	Unclassified
k127_10134	300	No terminal repeats	NA	1	11	0.6745	NA	0	0.0000	Unclassified
k127_4467	274	No terminal repeats	NA	1	11	0.6745	NA	0	0.0000	Unclassified
k127_9138	240	No terminal repeats	NA	1	11	0.6745	NA	0	0.0000	Unclassified
k127_10294	247	No terminal repeats	NA	1	11	0.6744	NA	0	0.0000	Unclassified
k127_7436	355	No terminal repeats	NA	2	11	0.6744	NA	0	0.0000	Unclassified
k127_8441	318	No terminal repeats	NA	1	11	0.6744	NA	0	0.0000	Unclassified
k127_29	324	No terminal repeats	NA	1	11	0.6741	NA	0	0.0000	Unclassified
k127_8873	501	No terminal repeats	NA	1	11	0.6740	NA	0	0.0000	Unclassified
k127_4403	309	No terminal repeats	NA	1	11	0.6739	NA	0	0.0000	Unclassified
k127_9672	246	No terminal repeats	NA	1	11	0.6739	NA	0	0.0000	Unclassified
k127_2601	229	No terminal repeats	NA	1	15	0.6737	NA	0	0.0000	Unclassified
k127_6751	328	No terminal repeats	NA	1	11	0.6737	NA	0	1.6750	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_3191	283	No terminal repeats	NA	1	11	0.6737	NA	0	0.0000	Unclassified
k127_4954	279	No terminal repeats	NA	1	11	0.6737	NA	0	0.0000	Unclassified
k127_5063	263	No terminal repeats	NA	1	11	0.6736	NA	0	0.0000	Unclassified
k127_2108	226	No terminal repeats	NA	1	11	0.6735	NA	0	0.0000	Unclassified
k127_7264	177	No terminal repeats	NA	1	11	0.6734	NA	0	0.0000	Unclassified
k127_8288	262	No terminal repeats	NA	1	11	0.6733	NA	0	0.0000	Unclassified
k127_10683	262	No terminal repeats	NA	1	11	0.6733	NA	0	0.0000	Unclassified
k127_10765	301	No terminal repeats	NA	1	11	0.6733	NA	0	0.0000	Unclassified
k127_2053	463	No terminal repeats	NA	1	11	0.6733	NA	0	0.0000	Unclassified
k127_10242	248	No terminal repeats	NA	1	11	0.6731	NA	0	0.0000	Unclassified
k127_6035	247	No terminal repeats	NA	1	11	0.6731	NA	0	0.0000	Unclassified
k127_403	298	No terminal repeats	NA	1	11	0.6729	NA	0	0.0000	Unclassified
k127_5233	329	No terminal repeats	NA	1	11	0.6729	NA	0	0.0000	Unclassified
k127_2295	329	No terminal repeats	NA	1	11	0.6727	NA	0	0.0000	Unclassified
k127_440	278	No terminal repeats	NA	1	11	0.6727	NA	0	0.0000	Unclassified
k127_1227	271	No terminal repeats	NA	1	11	0.6725	NA	0	0.0000	Unclassified
k127_7737	345	No terminal repeats	NA	1	11	0.6725	NA	0	0.0000	Unclassified
k127_5263	298	No terminal repeats	NA	1	11	0.6723	NA	0	0.0000	Unclassified
k127_8292	301	No terminal repeats	NA	1	11	0.6723	NA	0	0.0000	Unclassified
k127_6061	235	No terminal repeats	NA	1	11	0.6723	NA	0	0.0000	Unclassified
k127_4136	395	No terminal repeats	NA	1	11	0.6722	NA	0	0.0000	Unclassified
k127_9241	240	No terminal repeats	NA	1	11	0.6722	NA	0	0.0000	Unclassified
k127_5441	235	No terminal repeats	NA	1	11	0.6722	NA	0	0.0000	Unclassified
k127_3202	486	No terminal repeats	NA	1	11	0.6721	NA	0	0.0000	Unclassified
k127_9511	248	No terminal repeats	NA	1	11	0.6720	NA	0	0.0000	Unclassified
k127_4099	263	No terminal repeats	NA	1	11	0.6719	NA	0	0.0000	Unclassified
k127_11137	340	No terminal repeats	NA	1	11	0.6718	NA	0	0.0000	Unclassified
k127_1088	288	No terminal repeats	NA	1	11	0.6715	NA	0	0.0000	Unclassified
k127_129	243	No terminal repeats	NA	1	11	0.6714	NA	0	0.0000	Unclassified
k127_2784	583	No terminal repeats	NA	1	11	0.6714	NA	0	0.0000	Unclassified
k127_6536	267	No terminal repeats	NA	2	11	0.6712	NA	0	0.0000	Unclassified
k127_2688	452	No terminal repeats	NA	1	11	0.6711	NA	0	0.0000	Unclassified
k127_7968	273	No terminal repeats	NA	1	11	0.6711	NA	0	0.0000	Unclassified
k127_6462	243	No terminal repeats	NA	1	11	0.6710	NA	0	0.0000	Unclassified
k127_6779	234	No terminal repeats	NA	2	11	0.6710	NA	0	0.0000	Unclassified
k127_9448	299	No terminal repeats	NA	1	11	0.6707	NA	0	0.0000	Unclassified
k127_5148	274	No terminal repeats	NA	1	11	0.6707	NA	0	0.0000	Unclassified
k127_7041	256	No terminal repeats	NA	1	11	0.6706	NA	0	0.0000	Unclassified
k127_1652	230	No terminal repeats	NA	1	11	0.6705	NA	0	0.0000	Unclassified
k127_1642	233	No terminal repeats	NA	1	11	0.6701	NA	0	0.0000	Unclassified
k127_5191	301	No terminal repeats	NA	1	11	0.6700	NA	0	0.0000	Unclassified
k127_9868	298	No terminal repeats	NA	1	11	0.6698	NA	0	0.0000	Unclassified
k127_427	239	No terminal repeats	NA	1	11	0.6697	NA	0	0.0000	Unclassified
k127_10486	500	No terminal repeats	NA	1	11	0.6696	NA	0	0.0000	Unclassified
k127_4947	257	No terminal repeats	NA	2	11	0.6696	NA	0	0.0000	Unclassified
k127_1304	231	No terminal repeats	NA	1	11	0.6696	NA	0	0.0000	Unclassified
k127_8597	394	No terminal repeats	NA	1	11	0.6696	NA	0	0.0000	Unclassified
k127_3252	311	No terminal repeats	NA	1	11	0.6695	NA	0	0.0000	Unclassified
k127_7419	245	No terminal repeats	NA	1	11	0.6694	NA	0	0.0000	Unclassified
k127_3160	227	No terminal repeats	NA	1	11	0.6692	NA	0	0.0000	Unclassified
k127_3565	280	No terminal repeats	NA	1	15	0.6692	NA	0	0.0000	Unclassified
k127_6393	525	No terminal repeats	NA	1	11	0.6691	NA	0	0.0000	Unclassified
k127_7690	288	No terminal repeats	NA	1	11	0.6690	NA	0	1.2767	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_76	268	No terminal repeats	NA	1	11	0.6690	NA	0	0.0000	Unclassified
k127_807	294	No terminal repeats	NA	2	4	0.6690	NA	0	0.0000	Unclassified
k127_9982	273	No terminal repeats	NA	1	11	0.6687	NA	0	0.0000	Unclassified
k127_9680	558	No terminal repeats	NA	1	11	0.6686	NA	0	0.0000	Unclassified
k127_11041	339	No terminal repeats	NA	1	11	0.6686	NA	0	0.0000	Unclassified
k127_3204	244	No terminal repeats	NA	1	11	0.6684	NA	0	0.0000	Unclassified
k127_1195	281	No terminal repeats	NA	1	11	0.6683	NA	0	0.0000	Unclassified
k127_3612	665	No terminal repeats	NA	1	11	0.6682	NA	0	0.0000	Unclassified
k127_790	371	No terminal repeats	NA	1	11	0.6682	NA	0	0.0000	Unclassified
k127_1705	258	No terminal repeats	NA	1	11	0.6681	NA	0	0.0000	Unclassified
k127_6445	286	No terminal repeats	NA	1	11	0.6681	NA	0	0.0000	Unclassified
k127_2036	261	No terminal repeats	NA	1	15	0.6681	NA	0	0.0000	Unclassified
k127_2341	453	No terminal repeats	NA	1	11	0.6679	NA	0	0.0000	Unclassified
k127_7747	260	No terminal repeats	NA	1	11	0.6676	NA	0	0.0000	Unclassified
k127_6436	461	No terminal repeats	NA	1	11	0.6675	NA	0	0.0000	Unclassified
k127_10406	249	No terminal repeats	NA	1	11	0.6675	NA	0	0.0000	Unclassified
k127_3205	432	No terminal repeats	NA	2	11	0.6674	NA	0	0.0000	Unclassified
k127_6790	396	No terminal repeats	NA	1	11	0.6674	NA	0	0.0000	Unclassified
k127_7475	353	No terminal repeats	NA	1	11	0.6674	NA	0	0.0000	Unclassified
k127_1479	291	No terminal repeats	NA	1	11	0.6673	NA	0	0.0000	Unclassified
k127_7170	246	No terminal repeats	NA	1	11	0.6672	NA	0	0.0000	Unclassified
k127_10005	301	No terminal repeats	NA	1	11	0.6672	NA	0	0.0000	Unclassified
k127_8096	301	No terminal repeats	NA	1	11	0.6672	NA	0	0.0000	Unclassified
k127_639	339	No terminal repeats	NA	1	11	0.6670	NA	0	0.0000	Unclassified
k127_4583	340	No terminal repeats	NA	1	11	0.6669	NA	0	0.0000	Unclassified
k127_8476	294	No terminal repeats	NA	1	11	0.6668	NA	0	0.0000	Unclassified
k127_10563	246	No terminal repeats	NA	1	11	0.6667	NA	0	0.0000	Unclassified
k127_4429	232	No terminal repeats	NA	1	11	0.6662	NA	0	0.0000	Unclassified
k127_9893	247	No terminal repeats	NA	1	11	0.6659	NA	0	0.0000	Unclassified
k127_113	227	No terminal repeats	NA	1	11	0.6659	NA	0	0.0000	Unclassified
k127_1745	372	No terminal repeats	NA	1	11	0.6659	NA	0	0.0000	Unclassified
k127_2684	250	No terminal repeats	NA	1	11	0.6657	NA	0	0.0000	Unclassified
k127_1538	394	No terminal repeats	NA	1	11	0.6655	NA	0	0.0000	Unclassified
k127_11121	329	No terminal repeats	NA	1	11	0.6654	NA	0	0.0000	Unclassified
k127_9390	301	No terminal repeats	NA	1	11	0.6653	NA	0	0.0000	Unclassified
k127_375	240	No terminal repeats	NA	1	11	0.6651	NA	0	0.0000	Unclassified
k127_1155	229	No terminal repeats	NA	1	11	0.6650	NA	0	0.0000	Unclassified
k127_2964	254	No terminal repeats	NA	1	11	0.6647	NA	0	0.0000	Unclassified
k127_2682	312	No terminal repeats	NA	1	15	0.6647	NA	0	0.0000	Unclassified
k127_3259	229	No terminal repeats	NA	1	11	0.6647	NA	0	0.0000	Unclassified
k127_6998	293	No terminal repeats	NA	2	11	0.6646	NA	0	0.0000	Unclassified
k127_3217	233	No terminal repeats	NA	1	11	0.6643	NA	0	0.0000	Unclassified
k127_6918	261	No terminal repeats	NA	1	11	0.6641	NA	0	0.0000	Unclassified
k127_2672	286	No terminal repeats	NA	1	11	0.6640	NA	0	0.0000	Unclassified
k127_7329	339	No terminal repeats	NA	1	11	0.6639	NA	0	0.0000	Unclassified
k127_5886	228	No terminal repeats	NA	1	11	0.6639	NA	0	0.0000	Unclassified
k127_2882	411	No terminal repeats	NA	1	11	0.6639	NA	0	0.0000	Unclassified
k127_3712	311	No terminal repeats	NA	1	11	0.6639	NA	0	0.0000	Unclassified
k127_3020	293	No terminal repeats	NA	1	11	0.6637	NA	0	0.0000	Unclassified
k127_5659	463	No terminal repeats	NA	1	11	0.6637	NA	0	0.0000	Unclassified
k127_6676	502	No terminal repeats	NA	2	11	0.6636	NA	0	0.0000	Unclassified
k127_10957	249	No terminal repeats	NA	1	11	0.6636	NA	0	0.0000	Unclassified
k127_6413	228	No terminal repeats	NA	1	11	0.6634	NA	0	0.0000	Unclassified
k127_3649	489	No terminal repeats	NA	2	11	0.6633	NA	0	0.0000	Unclassified
k127_1331	300	No terminal repeats	NA	1	11	0.6633	NA	0	0.0000	Unclassified
k127_5195	262	No terminal repeats	NA	1	11	0.6633	NA	0	0.0000	Unclassified
k127_9469	239	No terminal repeats	NA	1	11	0.6629	NA	0	0.0000	Unclassified
k127_3735	394	No terminal repeats	NA	1	11	0.6629	NA	0	0.0000	Unclassified
k127_7350	290	No terminal repeats	NA	1	11	0.6628	NA	0	0.0000	Unclassified
k127_9015	300	No terminal repeats	NA	1	11	0.6628	NA	0	0.0000	Unclassified
k127_9098	231	No terminal repeats	NA	1	11	0.6628	NA	0	0.0000	Unclassified
k127_3102	241	No terminal repeats	NA	1	11	0.6627	NA	0	0.0000	Unclassified
k127_7084	297	No terminal repeats	NA	1	11	0.6627	NA	0	0.0000	Unclassified
k127_6175	257	No terminal repeats	NA	1	11	0.6626	NA	0	0.0000	Unclassified
k127_5488	396	No terminal repeats	NA	1	11	0.6626	NA	0	0.0000	Unclassified
k127_2983	231	No terminal repeats	NA	1	11	0.6626	NA	0	0.0000	Unclassified
k127_6419	252	No terminal repeats	NA	1	11	0.6626	NA	0	0.0000	Unclassified
k127_6631	376	No terminal repeats	NA	1	11	0.6625	NA	0	0.0000	Unclassified
k127_8584	448	No terminal repeats	NA	1	11	0.6624	NA	0	0.0000	Unclassified
k127_6017	276	No terminal repeats	NA	1	11	0.6624	NA	0	0.0000	Unclassified
k127_5955	280	No terminal repeats	NA	1	11	0.6624	NA	0	0.0000	Unclassified
k127_10204	300	No terminal repeats	NA	1	11	0.6620	NA	0	0.0000	Unclassified
k127_965	279	No terminal repeats	NA	1	11	0.6619	NA	0	0.0000	Unclassified
k127_6657	293	No terminal repeats	NA	1	11	0.6616	NA	0	0.0000	Unclassified
k127_3298	228	No terminal repeats	NA	1	11	0.6613	NA	0	0.0000	Unclassified
k127_1810	282	No terminal repeats	NA	1	11	0.6612	NA	0	0.0000	Unclassified
k127_10887	284	No terminal repeats	NA	1	11	0.6611	NA	0	0.0000	Unclassified
k127_5720	328	No terminal repeats	NA	1	11	0.6611	NA	0	0.0000	Unclassified
k127_6530	298	No terminal repeats	NA	1	11	0.6610	NA	0	0.0000	Unclassified
k127_6209	229	No terminal repeats	NA	1	11	0.6609	NA	0	0.0000	Unclassified
k127_6348	243	No terminal repeats	NA	1	11	0.6608	NA	0	0.0000	Unclassified
k127_10295	306	No terminal repeats	NA	1	11	0.6607	NA	0	0.0000	Unclassified
k127_8488	414	No terminal repeats	NA	1	11	0.6607	NA	0	0.0000	Unclassified
k127_1892	357	No terminal repeats	NA	1	11	0.6607	NA	0	0.0000	Unclassified
k127_348	238	No terminal repeats	NA	1	11	0.6604	NA	0	0.0000	Unclassified
k127_10841	289	No terminal repeats	NA	1	11	0.6604	NA	0	0.0000	Unclassified
k127_6505	235	No terminal repeats	NA	1	11	0.6603	NA	0	0.0000	Unclassified
k127_3760	286	No terminal repeats	NA	1	11	0.6602	NA	0	0.0000	Unclassified
k127_11210	229	No terminal repeats	NA	1	11	0.6601	NA	0	0.0000	Unclassified
k127_6051	254	No terminal repeats	NA	1	11	0.6600	NA	0	0.0000	Unclassified
k127_1916	412	No terminal repeats	NA	1	11	0.6598	NA	0	0.0000	Unclassified
k127_8134	260	No terminal repeats	NA	1	11	0.6598	NA	0	0.0000	Unclassified
k127_976	250	No terminal repeats	NA	1	11	0.6598	NA	0	0.0000	Unclassified
k127_8433	381	No terminal repeats	NA	1	11	0.6598	NA	0	0.0000	Unclassified
k127_9706	375	No terminal repeats	NA	2	11	0.6598	NA	0	0.0000	Unclassified
k127_47	301	No terminal repeats	NA	1	11	0.6596	NA	0	0.0000	Unclassified
k127_1873	228	No terminal repeats	NA	1	11	0.6596	NA	0	0.0000	Unclassified
k127_2714	402	No terminal repeats	NA	1	11	0.6595	NA	0	0.0000	Unclassified
k127_1607	246	No terminal repeats	NA	1	11	0.6595	NA	0	0.0000	Unclassified
k127_8763	301	No terminal repeats	NA	1	11	0.6594	NA	0	0.0000	Unclassified
k127_10540	286	No terminal repeats	NA	1	11	0.6594	NA	0	0.0000	Unclassified
k127_11014	300	No terminal repeats	NA	1	11	0.6592	NA	0	0.0000	Unclassified
k127_2960	291	No terminal repeats	NA	1	11	0.6592	NA	0	0.0000	Unclassified
k127_10217	259	No terminal repeats	NA	1	11	0.6590	NA	0	0.0000	Unclassified
k127_6350	251	No terminal repeats	NA	1	11	0.6589	NA	0	0.0000	Unclassified
k127_8136	300	No terminal repeats	NA	1	11	0.6589	NA	0	0.0000	Unclassified
k127_707	370	No terminal repeats	NA	1	11	0.6589	NA	0	0.0000	Unclassified
k127_9856	297	No terminal repeats	NA	1	11	0.6588	NA	0	0.0000	Unclassified
k127_8170	422	No terminal repeats	NA	1	11	0.6588	NA	0	0.0000	Unclassified
k127_5033	260	No terminal repeats	NA	1	11	0.6588	NA	0	0.0000	Unclassified
k127_8247	282	No terminal repeats	NA	1	11	0.6587	NA	0	0.0000	Unclassified
k127_7247	240	No terminal repeats	NA	1	11	0.6586	NA	0	0.0000	Unclassified
k127_52	231	No terminal repeats	NA	1	11	0.6585	NA	0	0.0000	Unclassified
k127_9606	331	No terminal repeats	NA	1	11	0.6585	NA	0	0.0000	Unclassified
k127_9567	327	No terminal repeats	NA	1	11	0.6582	NA	0	0.0000	Unclassified
k127_5556	280	No terminal repeats	NA	1	11	0.6581	NA	0	0.0000	Unclassified
k127_1475	411	No terminal repeats	NA	1	11	0.6580	NA	0	0.0000	Unclassified
k127_3790	247	No terminal repeats	NA	1	11	0.6580	NA	0	0.0000	Unclassified
k127_9120	607	No terminal repeats	NA	1	11	0.6578	NA	0	0.0000	Unclassified
k127_5325	442	No terminal repeats	NA	1	11	0.6577	NA	0	0.0000	Unclassified
k127_3939	279	No terminal repeats	NA	1	11	0.6576	NA	0	0.0000	Unclassified
k127_576	252	No terminal repeats	NA	1	11	0.6575	NA	0	0.0000	Unclassified
